Rang,Word,lemme,cgram,genre,nombre,freqlemlivres
18074,extraction,extraction,NOM,f,s,1.42
18099,gourou,gourou,NOM,m,s,1.42
18118,hégémonie,hégémonie,NOM,f,s,1.42
18121,immunité,immunité,NOM,f,s,1.42
18123,impunité,impunité,NOM,f,s,1.42
18125,impuretés,impureté,NOM,f,p,1.42
18133,injection,injection,NOM,f,s,1.42
18135,intersection,intersection,NOM,f,s,1.42
18147,labo,labo,NOM,m,s,1.42
18150,lice,lice,NOM,f,s,1.42
18152,lieutenant-colonel,lieutenant-colonel,NOM,m,s,1.42
18154,litige,litige,NOM,m,s,1.42
18155,litiges,litige,NOM,m,p,1.42
18158,législation,législation,NOM,f,s,1.42
18161,magnat,magnat,NOM,m,s,1.42
18183,non-lieu,non-lieu,NOM,m,s,1.42
18187,orthodoxie,orthodoxie,NOM,f,s,1.42
18212,physiologie,physiologie,NOM,f,s,1.42
18231,prologue,prologue,NOM,m,s,1.42
18232,prostate,prostate,NOM,f,s,1.42
18251,réclamation,réclamation,NOM,f,s,1.42
18252,réclamations,réclamation,NOM,f,p,1.42
18253,réorganisation,réorganisation,NOM,f,s,1.42
18274,segment,segment,NOM,m,s,1.42
18275,segments,segment,NOM,m,p,1.42
18306,vivier,vivier,NOM,m,s,1.42
18315,éjaculation,éjaculation,NOM,f,s,1.42
18319,équitation,équitation,NOM,f,s,1.42
18320,étranglement,étranglement,NOM,m,s,1.42
18322,ablation,ablation,NOM,f,s,1.35
18328,ailier,ailier,NOM,m,s,1.35
18332,allumage,allumage,NOM,m,s,1.35
18341,approximation,approximation,NOM,f,s,1.35
18362,autobiographie,autobiographie,NOM,f,s,1.35
18364,aération,aération,NOM,f,s,1.35
18392,bris,bris,NOM,m,,1.35
18440,contamination,contamination,NOM,f,s,1.35
18447,coût,coût,NOM,m,s,1.35
18448,coûts,coût,NOM,m,p,1.35
18463,défection,défection,NOM,f,s,1.35
18469,démagogie,démagogie,NOM,f,s,1.35
18485,fluidité,fluidité,NOM,f,s,1.35
18521,impérialisme,impérialisme,NOM,m,s,1.35
18522,incidence,incidence,NOM,f,s,1.35
18523,incidences,incidence,NOM,f,p,1.35
18524,incompétence,incompétence,NOM,f,s,1.35
18526,incorporation,incorporation,NOM,f,s,1.35
18530,individualisme,individualisme,NOM,m,s,1.35
18533,intolérance,intolérance,NOM,f,s,1.35
18548,loto,loto,NOM,m,s,1.35
18553,macarons,macaron,NOM,m,p,1.35
18558,manne,manne,NOM,f,s,1.35
18575,modernité,modernité,NOM,f,s,1.35
18606,paludisme,paludisme,NOM,m,s,1.35
18613,perfectionnement,perfectionnement,NOM,m,s,1.35
18627,pilotage,pilotage,NOM,m,s,1.35
18654,précarité,précarité,NOM,f,s,1.35
18656,prémices,prémices,NOM,f,p,1.35
18658,prérogatives,prérogative,NOM,f,p,1.35
18668,ramassage,ramassage,NOM,m,s,1.35
18677,réanimation,réanimation,NOM,f,s,1.35
18678,rédemption,rédemption,NOM,f,s,1.35
18682,semoule,semoule,NOM,f,s,1.35
18686,sorcellerie,sorcellerie,NOM,f,s,1.35
18701,sésame,sésame,NOM,m,s,1.35
18703,tempo,tempo,NOM,m,s,1.35
18705,teneur,teneur,NOM,,s,1.35
18708,topographie,topographie,NOM,f,s,1.35
18722,uniformité,uniformité,NOM,f,s,1.35
18740,ébullition,ébullition,NOM,f,s,1.35
18745,évaluation,évaluation,NOM,f,s,1.35
18746,évaluations,évaluation,NOM,f,p,1.35
18747,abattage,abattage,NOM,m,s,1.28
18749,abstention,abstention,NOM,f,s,1.28
18752,accroissement,accroissement,NOM,m,s,1.28
18791,canalisation,canalisation,NOM,f,s,1.28
18792,canalisations,canalisation,NOM,f,p,1.28
18807,circonférence,circonférence,NOM,f,s,1.28
18810,clip,clip,NOM,m,s,1.28
18811,clips,clip,NOM,m,p,1.28
18817,couchage,couchage,NOM,m,s,1.28
18827,diffusion,diffusion,NOM,f,s,1.28
18830,dissensions,dissension,NOM,f,p,1.28
18843,démobilisation,démobilisation,NOM,f,s,1.28
18853,enrichissement,enrichissement,NOM,m,s,1.28
18866,expiration,expiration,NOM,f,s,1.28
18874,fermentation,fermentation,NOM,f,s,1.28
18882,finition,finition,NOM,f,s,1.28
18883,finitions,finition,NOM,f,p,1.28
18884,fisc,fisc,NOM,m,s,1.28
18898,gags,gag,NOM,m,p,1.28
18913,globules,globule,NOM,m,p,1.28
18918,gousse,gousse,NOM,f,s,1.28
18919,gousses,gousse,NOM,f,p,1.28
18926,hypnose,hypnose,NOM,f,s,1.28
18943,jogging,jogging,NOM,m,s,1.28
18954,lésion,lésion,NOM,f,s,1.28
18967,marathon,marathon,NOM,m,s,1.28
18973,mile,mile,NOM,m,s,1.28
18974,miles,mile,NOM,m,p,1.28
18979,motion,motion,NOM,f,s,1.28
18981,motivation,motivation,NOM,f,s,1.28
18982,motivations,motivation,NOM,f,p,1.28
18994,nicotine,nicotine,NOM,f,s,1.28
19026,plaidoyer,plaidoyer,NOM,m,s,1.28
19030,pollution,pollution,NOM,f,s,1.28
19031,pollutions,pollution,NOM,f,p,1.28
19040,prélèvement,prélèvement,NOM,m,s,1.28
19041,prélèvements,prélèvement,NOM,m,p,1.28
19042,prévoyance,prévoyance,NOM,f,s,1.28
19053,raccord,raccord,NOM,m,s,1.28
19054,raccords,raccord,NOM,m,p,1.28
19076,royauté,royauté,NOM,f,s,1.28
19098,saxophone,saxophone,NOM,m,s,1.28
19102,schiste,schiste,NOM,m,s,1.28
19106,shérif,shérif,NOM,m,s,1.28
19108,sketch,sketch,NOM,m,s,1.28
19112,skieurs,skieur,NOM,m,p,1.28
19115,sociologie,sociologie,NOM,f,s,1.28
19117,soupape,soupape,NOM,f,s,1.28
19118,soupapes,soupape,NOM,f,p,1.28
19131,transaction,transaction,NOM,f,s,1.28
19132,transactions,transaction,NOM,f,p,1.28
19135,tremplin,tremplin,NOM,m,s,1.28
19151,utopie,utopie,NOM,f,s,1.28
19163,édification,édification,NOM,f,s,1.28
19169,accession,accession,NOM,f,s,1.22
19186,apologie,apologie,NOM,f,s,1.22
19199,ballade,ballade,NOM,f,s,1.22
19200,ballades,ballade,NOM,f,p,1.22
19210,biologie,biologie,NOM,f,s,1.22
19251,cocaïne,cocaïne,NOM,f,s,1.22
19252,coefficient,coefficient,NOM,m,s,1.22
19253,coefficients,coefficient,NOM,m,p,1.22
19259,commémoration,commémoration,NOM,f,s,1.22
19262,condensation,condensation,NOM,f,s,1.22
19263,conformité,conformité,NOM,f,s,1.22
19264,contravention,contravention,NOM,f,s,1.22
19289,déficience,déficience,NOM,f,s,1.22
19310,estimation,estimation,NOM,f,s,1.22
19311,estimations,estimation,NOM,f,p,1.22
19357,infraction,infraction,NOM,f,s,1.22
19358,infractions,infraction,NOM,f,p,1.22
19359,inhibition,inhibition,NOM,f,s,1.22
19368,judo,judo,NOM,m,s,1.22
19390,menuiserie,menuiserie,NOM,f,s,1.22
19400,mollusques,mollusque,NOM,m,p,1.22
19407,média,média,NOM,m,s,1.22
19408,médias,média,NOM,m,p,1.22
19409,natation,natation,NOM,f,s,1.22
19448,pendentif,pendentif,NOM,m,s,1.22
19463,pornographie,pornographie,NOM,f,s,1.22
19465,porte-avions,porte-avions,NOM,m,,1.22
19466,procréation,procréation,NOM,f,s,1.22
19468,psychiatrie,psychiatrie,NOM,f,s,1.22
19472,pédagogie,pédagogie,NOM,f,s,1.22
19483,relativité,relativité,NOM,f,s,1.22
19496,sage-femme,sage-femme,NOM,f,s,1.22
19505,science-fiction,science-fiction,NOM,f,s,1.22
19531,séisme,séisme,NOM,m,s,1.22
19532,séismes,séisme,NOM,m,p,1.22
19539,terrorisme,terrorisme,NOM,m,s,1.22
19545,tournesol,tournesol,NOM,m,s,1.22
19549,trip,trip,NOM,m,s,1.22
19564,viseur,viseur,NOM,m,s,1.22
19565,viseurs,viseur,NOM,m,p,1.22
19566,voirie,voirie,NOM,f,s,1.22
19570,élargissement,élargissement,NOM,m,s,1.22
19583,acompte,acompte,NOM,m,s,1.15
19601,ampli,ampli,NOM,m,s,1.15
19614,artisanat,artisanat,NOM,m,s,1.15
19655,canapé-lit,canapé-lit,NOM,m,s,1.15
19683,clapet,clapet,NOM,m,s,1.15
19685,cohabitation,cohabitation,NOM,f,s,1.15
19690,confédération,confédération,NOM,f,s,1.15
19693,conjugaison,conjugaison,NOM,f,s,1.15
19695,consécration,consécration,NOM,f,s,1.15
19696,contrefaçon,contrefaçon,NOM,f,s,1.15
19700,cotisation,cotisation,NOM,f,s,1.15
19701,cotisations,cotisation,NOM,f,p,1.15
19718,demi-heure,heur,NOM,f,s,1.15
19720,diacre,diacre,NOM,m,s,1.15
19722,diminution,diminution,NOM,f,s,1.15
19724,diocèse,diocèse,NOM,m,s,1.15
19725,diocèses,diocèse,NOM,m,p,1.15
19740,décollage,décollage,NOM,m,s,1.15
19751,dénomination,dénomination,NOM,f,s,1.15
19752,dénominations,dénomination,NOM,f,p,1.15
19755,déviation,déviation,NOM,f,s,1.15
19769,formulation,formulation,NOM,f,s,1.15
19770,formulations,formulation,NOM,f,p,1.15
19787,gonflement,gonflement,NOM,m,s,1.15
19795,génocide,génocide,NOM,m,s,1.15
19802,heur,heur,NOM,m,s,1.15
19803,heurs,heur,NOM,m,p,1.15
19812,immersion,immersion,NOM,f,s,1.15
19821,insuline,insuline,NOM,f,s,1.15
19822,interpellation,interpellation,NOM,f,s,1.15
19823,interpellations,interpellation,NOM,f,p,1.15
19824,judaïsme,judaïsme,NOM,m,s,1.15
19852,moulage,moulage,NOM,m,s,1.15
19859,métissage,métissage,NOM,m,s,1.15
19863,neurones,neurone,NOM,m,p,1.15
19871,papilles,papille,NOM,f,p,1.15
19876,parution,parution,NOM,f,s,1.15
19893,poivron,poivron,NOM,m,s,1.15
19932,reconquête,reconquête,NOM,f,s,1.15
19933,remboursement,remboursement,NOM,m,s,1.15
19934,remboursements,remboursement,NOM,m,p,1.15
19935,renne,renne,NOM,m,s,1.15
19937,repérage,repérage,NOM,m,s,1.15
19941,resserrement,resserrement,NOM,m,s,1.15
19950,réglage,réglage,NOM,m,s,1.15
19951,réglages,réglage,NOM,m,p,1.15
19970,spiritualité,spiritualité,NOM,f,s,1.15
20002,transcription,transcription,NOM,f,s,1.15
20034,émancipation,émancipation,NOM,f,s,1.15
20035,émigration,émigration,NOM,f,s,1.15
20044,agissements,agissement,NOM,m,p,1.08
20104,bisous,bisou,NOM,m,p,1.08
20142,classification,classification,NOM,f,s,1.08
20144,clic,clic,NOM,m,s,1.08
20145,clics,clic,NOM,m,p,1.08
20173,demi-journée,demi-journée,NOM,f,s,1.08
20178,dilatation,dilatation,NOM,f,s,1.08
20192,dépannage,dépannage,NOM,m,s,1.08
20208,escient,escient,NOM,m,s,1.08
20209,esthétisme,esthétisme,NOM,m,s,1.08
20212,extermination,extermination,NOM,f,s,1.08
20223,forum,forum,NOM,m,s,1.08
20224,forums,forum,NOM,m,p,1.08
20227,franchissement,franchissement,NOM,m,s,1.08
20266,horlogerie,horlogerie,NOM,f,s,1.08
20292,intégration,intégration,NOM,f,s,1.08
20314,magnésium,magnésium,NOM,m,s,1.08
20343,météorologie,météorologie,NOM,f,s,1.08
20344,nationalisation,nationalisation,NOM,f,s,1.08
20349,notation,notation,NOM,f,s,1.08
20350,notations,notation,NOM,f,p,1.08
20353,obésité,obésité,NOM,f,s,1.08
20377,phobie,phobie,NOM,f,s,1.08
20385,podium,podium,NOM,m,s,1.08
20386,podiums,podium,NOM,m,p,1.08
20400,prolifération,prolifération,NOM,f,s,1.08
20408,pseudo,pseudo,NOM,m,s,1.08
20414,purification,purification,NOM,f,s,1.08
20418,rani,rani,NOM,f,s,1.08
20419,ratification,ratification,NOM,f,s,1.08
20420,recensement,recensement,NOM,m,s,1.08
20422,refoulement,refoulement,NOM,m,s,1.08
20424,remaniement,remaniement,NOM,m,s,1.08
20462,saturation,saturation,NOM,f,s,1.08
20470,sevrage,sevrage,NOM,m,s,1.08
20475,signalisation,signalisation,NOM,f,s,1.08
20481,soudure,soudure,NOM,f,s,1.08
20492,suprématie,suprématie,NOM,f,s,1.08
20503,syndic,syndic,NOM,m,s,1.08
20512,tantôt,tantôt,NOM,m,s,1.08
20523,traumatisme,traumatisme,NOM,m,s,1.08
20524,traumatismes,traumatisme,NOM,m,p,1.08
20534,té,té,NOM,m,s,1.08
20537,tés,té,NOM,m,p,1.08
20552,yoga,yoga,NOM,m,s,1.08
20556,équipier,équipier,NOM,m,s,1.08
20557,équipiers,équipier,NOM,m,p,1.08
20561,étymologie,étymologie,NOM,f,s,1.08
20586,alliage,alliage,NOM,m,s,1.01
20587,alliages,alliage,NOM,m,p,1.01
20589,aléas,aléa,NOM,m,p,1.01
20593,astronomie,astronomie,NOM,f,s,1.01
20600,basilic,basilic,NOM,m,s,1.01
20620,blindage,blindage,NOM,m,s,1.01
20670,cm,cm,NOM,m,,1.01
20680,continuation,continuation,NOM,f,s,1.01
20696,cyclisme,cyclisme,NOM,m,s,1.01
20697,céleri,céleri,NOM,m,s,1.01
20720,embrayage,embrayage,NOM,m,s,1.01
20748,fertilité,fertilité,NOM,f,s,1.01
20750,festivités,festivité,NOM,f,p,1.01
20755,footballeur,footballeur,NOM,m,s,1.01
20756,footballeurs,footballeur,NOM,m,p,1.01
20781,genèse,genèse,NOM,f,s,1.01
20788,gnole,gnole,NOM,f,s,1.01
20829,implication,implication,NOM,f,s,1.01
20830,implications,implication,NOM,f,p,1.01
20867,lotissement,lotissement,NOM,m,s,1.01
20883,mensualités,mensualité,NOM,f,p,1.01
20913,ménopause,ménopause,NOM,f,s,1.01
20916,naturalisation,naturalisation,NOM,f,s,1.01
20958,poney,poney,NOM,m,s,1.01
20966,principauté,principauté,NOM,f,s,1.01
21000,rachat,rachat,NOM,m,s,1.01
21001,rachats,rachat,NOM,m,p,1.01
21002,raffinerie,raffinerie,NOM,f,s,1.01
21014,recel,recel,NOM,m,s,1.01
21015,refroidissement,refroidissement,NOM,m,s,1.01
21022,romarin,romarin,NOM,m,s,1.01
21023,roquette,roquette,NOM,f,s,1.01
21024,roquettes,roquette,NOM,f,p,1.01
21033,saga,saga,NOM,f,s,1.01
21068,superficie,superficie,NOM,f,s,1.01
21096,transept,transept,NOM,m,s,1.01
21110,téléviseur,téléviseur,NOM,m,s,1.01
21111,téléviseurs,téléviseur,NOM,m,p,1.01
21117,valve,valve,NOM,f,s,1.01
21120,vulnérabilité,vulnérabilité,NOM,f,s,1.01
21125,zombie,zombie,NOM,m,s,1.01
21126,zombies,zombie,NOM,m,p,1.01
21138,acidité,acidité,NOM,f,s,0.95
21144,alcoolisme,alcoolisme,NOM,m,s,0.95
21147,alu,alu,NOM,m,,0.95
21148,ameublement,ameublement,NOM,m,s,0.95
21171,auspices,auspice,NOM,m,p,0.95
21220,cassation,cassation,NOM,f,s,0.95
21231,cessation,cessation,NOM,f,s,0.95
21256,conditionnement,conditionnement,NOM,m,s,0.95
21261,conférencier,conférencier,NOM,m,s,0.95
21264,connexion,connexion,NOM,f,s,0.95
21265,connexions,connexion,NOM,f,p,0.95
21272,cosy,cosy,NOM,m,s,0.95
21355,fluctuations,fluctuation,NOM,f,p,0.95
21364,gisement,gisement,NOM,m,s,0.95
21365,gisements,gisement,NOM,m,p,0.95
21377,habitat,habitat,NOM,m,s,0.95
21378,habitats,habitat,NOM,m,p,0.95
21389,immatriculation,immatriculation,NOM,f,s,0.95
21391,impartialité,impartialité,NOM,f,s,0.95
21403,inter,inter,NOM,m,s,0.95
21413,laser,laser,NOM,m,s,0.95
21414,lasers,laser,NOM,m,p,0.95
21419,lexique,lexique,NOM,m,s,0.95
21421,limitation,limitation,NOM,f,s,0.95
21422,limitations,limitation,NOM,f,p,0.95
21437,magistrature,magistrature,NOM,f,s,0.95
21454,minium,minium,NOM,m,s,0.95
21522,postulat,postulat,NOM,m,s,0.95
21528,primauté,primauté,NOM,f,s,0.95
21529,propagation,propagation,NOM,f,s,0.95
21539,pépinière,pépinière,NOM,f,s,0.95
21544,ramadan,ramadan,NOM,m,s,0.95
21550,recto,recto,NOM,m,s,0.95
21556,relèvement,relèvement,NOM,m,s,0.95
21579,schizophrénie,schizophrénie,NOM,f,s,0.95
21585,slalom,slalom,NOM,m,s,0.95
21601,stick,stick,NOM,m,s,0.95
21609,superposition,superposition,NOM,f,s,0.95
21615,syndicalisme,syndicalisme,NOM,m,s,0.95
21656,égide,égide,NOM,f,s,0.95
21669,acné,acné,NOM,f,s,0.88
21673,ajustement,ajustement,NOM,m,s,0.88
21674,ajustements,ajustement,NOM,m,p,0.88
21684,annulation,annulation,NOM,f,s,0.88
21699,argumentation,argumentation,NOM,f,s,0.88
21707,bactérie,bactérie,NOM,f,s,0.88
21708,bactéries,bactérie,NOM,f,p,0.88
21747,boîtier,boîtier,NOM,m,s,0.88
21748,boîtiers,boîtier,NOM,m,p,0.88
21787,cockpit,cockpit,NOM,m,s,0.88
21803,courge,courge,NOM,f,s,0.88
21833,discrimination,discrimination,NOM,f,s,0.88
21834,discriminations,discrimination,NOM,f,p,0.88
21839,dramaturge,dramaturge,NOM,,s,0.88
21852,déchargement,déchargement,NOM,m,s,0.88
21858,désarmement,désarmement,NOM,m,s,0.88
21920,gingembre,gingembre,NOM,m,s,0.88
21960,individualité,individualité,NOM,f,s,0.88
21973,juriste,juriste,NOM,,s,0.88
21974,juristes,juriste,NOM,,p,0.88
21990,lieu-dit,lieu-dit,NOM,m,s,0.88
21994,longévité,longévité,NOM,f,s,0.88
22002,mana,mana,NOM,m,s,0.88
22012,marketing,marketing,NOM,m,s,0.88
22017,mascotte,mascotte,NOM,f,s,0.88
22065,pack,pack,NOM,m,s,0.88
22066,packs,pack,NOM,m,p,0.88
22067,pal,pal,NOM,m,s,0.88
22079,peuplement,peuplement,NOM,m,s,0.88
22120,quasi-totalité,quasi-totalité,NOM,f,s,0.88
22143,restitution,restitution,NOM,f,s,0.88
22144,revendeur,revendeur,NOM,m,s,0.88
22145,revendeurs,revendeur,NOM,m,p,0.88
22149,ru,ru,NOM,m,s,0.88
22150,rus,ru,NOM,m,p,0.88
22153,réinsertion,réinsertion,NOM,f,s,0.88
22181,subsides,subside,NOM,m,p,0.88
22182,subvention,subvention,NOM,f,s,0.88
22183,subventions,subvention,NOM,f,p,0.88
22243,versement,versement,NOM,m,s,0.88
22244,versements,versement,NOM,m,p,0.88
22245,viaduc,viaduc,NOM,m,s,0.88
22251,xénophobie,xénophobie,NOM,f,s,0.88
22264,échauffement,échauffement,NOM,m,s,0.88
22289,évaporation,évaporation,NOM,f,s,0.88
22310,anthologie,anthologie,NOM,f,s,0.81
22325,balayage,balayage,NOM,m,s,0.81
22337,bassiste,bassiste,NOM,,s,0.81
22342,best-seller,best-seller,NOM,m,s,0.81
22360,brassage,brassage,NOM,m,s,0.81
22367,bureaucratie,bureaucratie,NOM,f,s,0.81
22369,butoir,butoir,NOM,m,s,0.81
22424,collage,collage,NOM,m,s,0.81
22427,colza,colza,NOM,m,s,0.81
22437,confiscation,confiscation,NOM,f,s,0.81
22460,discothèque,discothèque,NOM,f,s,0.81
22496,embout,embout,NOM,m,s,0.81
22499,emprisonnement,emprisonnement,NOM,m,s,0.81
22534,fellation,fellation,NOM,f,s,0.81
22593,houlette,houlette,NOM,f,s,0.81
22601,illégalité,illégalité,NOM,f,s,0.81
22602,immigration,immigration,NOM,f,s,0.81
22603,implantation,implantation,NOM,f,s,0.81
22604,implantations,implantation,NOM,f,p,0.81
22605,incarcération,incarcération,NOM,f,s,0.81
22615,instabilité,instabilité,NOM,f,s,0.81
22618,ire,ire,NOM,f,s,0.81
22645,logos,logos,NOM,m,,0.81
22682,morphologie,morphologie,NOM,f,s,0.81
22696,méconnaissance,méconnaissance,NOM,f,s,0.81
22707,nant,nant,NOM,m,s,0.81
22720,ode,ode,NOM,f,s,0.81
22721,odes,ode,NOM,f,p,0.81
22744,party,party,NOM,f,s,0.81
22746,perfusion,perfusion,NOM,f,s,0.81
22761,planning,planning,NOM,m,s,0.81
22763,plomberie,plomberie,NOM,f,s,0.81
22776,pressing,pressing,NOM,m,s,0.81
22778,prolongation,prolongation,NOM,f,s,0.81
22780,protestantisme,protestantisme,NOM,m,s,0.81
22794,qualification,qualification,NOM,f,s,0.81
22795,qualifications,qualification,NOM,f,p,0.81
22811,recrudescence,recrudescence,NOM,f,s,0.81
22819,robustesse,robustesse,NOM,f,s,0.81
22837,rémunération,rémunération,NOM,f,s,0.81
22838,rémunérations,rémunération,NOM,f,p,0.81
22848,scolarité,scolarité,NOM,f,s,0.81
22870,symbolisme,symbolisme,NOM,m,s,0.81
22873,syndrome,syndrome,NOM,m,s,0.81
22876,sérum,sérum,NOM,m,s,0.81
22882,théorème,théorème,NOM,m,s,0.81
22908,troïka,troïka,NOM,f,s,0.81
22910,trésorerie,trésorerie,NOM,f,s,0.81
22931,vitrage,vitrage,NOM,m,s,0.81
22937,yang,yang,NOM,m,s,0.81
22952,émir,émir,NOM,m,s,0.81
22956,équivalence,équivalence,NOM,f,s,0.81
22965,adage,adage,NOM,m,s,0.74
22967,aggravation,aggravation,NOM,f,s,0.74
22972,amidon,amidon,NOM,m,s,0.74
22979,annexion,annexion,NOM,f,s,0.74
22981,appauvrissement,appauvrissement,NOM,m,s,0.74
23046,brillance,brillance,NOM,f,s,0.74
23066,calcium,calcium,NOM,m,s,0.74
23072,capuche,capuche,NOM,f,s,0.74
23101,circonscription,circonscription,NOM,f,s,0.74
23102,circonscriptions,circonscription,NOM,f,p,0.74
23107,cola,cola,NOM,m,s,0.74
23109,collusion,collusion,NOM,f,s,0.74
23111,colonialisme,colonialisme,NOM,m,s,0.74
23115,compression,compression,NOM,f,s,0.74
23134,corollaire,corollaire,NOM,m,s,0.74
23152,cumin,cumin,NOM,m,s,0.74
23168,donation,donation,NOM,f,s,0.74
23169,donations,donation,NOM,f,p,0.74
23170,durcissement,durcissement,NOM,m,s,0.74
23174,dédommagement,dédommagement,NOM,m,s,0.74
23176,dégagement,dégagement,NOM,m,s,0.74
23187,désobéissance,désobéissance,NOM,f,s,0.74
23205,excédent,excédent,NOM,m,s,0.74
23206,excédents,excédent,NOM,m,p,0.74
23217,flexion,flexion,NOM,f,s,0.74
23228,freinage,freinage,NOM,m,s,0.74
23230,fret,fret,NOM,m,s,0.74
23232,fécondation,fécondation,NOM,f,s,0.74
23256,gène,gène,NOM,m,s,0.74
23257,gènes,gène,NOM,m,p,0.74
23266,hépatite,hépatite,NOM,f,s,0.74
23272,inactivité,inactivité,NOM,f,s,0.74
23283,interdépendance,interdépendance,NOM,f,s,0.74
23284,intoxication,intoxication,NOM,f,s,0.74
23287,intégralité,intégralité,NOM,f,s,0.74
23342,mentor,mentor,NOM,m,s,0.74
23347,militantisme,militantisme,NOM,m,s,0.74
23348,missile,missile,NOM,m,s,0.74
23349,missiles,missile,NOM,m,p,0.74
23350,modernisation,modernisation,NOM,f,s,0.74
23354,médiation,médiation,NOM,f,s,0.74
23440,pérennité,pérennité,NOM,f,s,0.74
23455,radiation,radiation,NOM,f,s,0.74
23456,radiations,radiation,NOM,f,p,0.74
23464,rebond,rebond,NOM,m,s,0.74
23465,rebonds,rebond,NOM,m,p,0.74
23466,reconversion,reconversion,NOM,f,s,0.74
23476,renforcement,renforcement,NOM,m,s,0.74
23480,revêtement,revêtement,NOM,m,s,0.74
23481,revêtements,revêtement,NOM,m,p,0.74
23485,rinçage,rinçage,NOM,m,s,0.74
23545,sire,sire,NOM,m,s,0.74
23557,stylet,stylet,NOM,m,s,0.74
23561,sécession,sécession,NOM,f,s,0.74
23563,ségrégation,ségrégation,NOM,f,s,0.74
23606,veto,veto,NOM,m,,0.74
23611,vinyle,vinyle,NOM,m,s,0.74
23613,viscosité,viscosité,NOM,f,s,0.74
23621,voilure,voilure,NOM,f,s,0.74
23625,voyance,voyance,NOM,f,s,0.74
23627,véracité,véracité,NOM,f,s,0.74
23638,échantillonnage,échantillonnage,NOM,m,s,0.74
23644,édit,édit,NOM,m,s,0.74
23653,adrénaline,adrénaline,NOM,f,s,0.68
23664,alinéa,alinéa,NOM,m,s,0.68
23665,alinéas,alinéa,NOM,m,p,0.68
23668,allongement,allongement,NOM,m,s,0.68
23669,amendement,amendement,NOM,m,s,0.68
23670,amendements,amendement,NOM,m,p,0.68
23752,cal,cal,NOM,m,s,0.68
23811,coing,coing,NOM,m,s,0.68
23814,colonisation,colonisation,NOM,f,s,0.68
23829,contraception,contraception,NOM,f,s,0.68
23830,convergence,convergence,NOM,f,s,0.68
23834,cottage,cottage,NOM,m,s,0.68
23862,dinosaures,dinosaure,NOM,m,p,0.68
23881,dualité,dualité,NOM,f,s,0.68
23894,dérivation,dérivation,NOM,f,s,0.68
23921,esse,esse,NOM,f,s,0.68
23924,exemption,exemption,NOM,f,s,0.68
23926,exergue,exergue,NOM,m,s,0.68
24028,hébergement,hébergement,NOM,m,s,0.68
24060,jantes,jante,NOM,f,p,0.68
24099,luminaires,luminaire,NOM,m,p,0.68
24120,maturation,maturation,NOM,f,s,0.68
24127,messagerie,messagerie,NOM,f,s,0.68
24130,microphone,microphone,NOM,m,s,0.68
24132,mir,mir,NOM,m,s,0.68
24166,noise,noise,NOM,f,s,0.68
24172,objectivité,objectivité,NOM,f,s,0.68
24216,plus-value,plus-value,NOM,f,s,0.68
24217,plus-values,plus-value,NOM,f,p,0.68
24235,prieuré,prieuré,NOM,m,s,0.68
24255,rattachement,rattachement,NOM,m,s,0.68
24256,rattrapage,rattrapage,NOM,m,s,0.68
24262,relaxation,relaxation,NOM,f,s,0.68
24263,relégation,relégation,NOM,f,s,0.68
24285,roubles,rouble,NOM,m,p,0.68
24294,réhabilitation,réhabilitation,NOM,f,s,0.68
24297,réédition,réédition,NOM,f,s,0.68
24299,rééducation,rééducation,NOM,f,s,0.68
24314,scission,scission,NOM,f,s,0.68
24410,vinaigrette,vinaigrette,NOM,f,s,0.68
24412,viticulteurs,viticulteur,NOM,m,p,0.68
24414,volley-ball,volley-ball,NOM,m,s,0.68
24420,zig,zig,NOM,m,s,0.68
24461,allergie,allergie,NOM,f,s,0.61
24462,allergies,allergie,NOM,f,p,0.61
24515,bang,bang,NOM,m,s,0.61
24632,clivage,clivage,NOM,m,s,0.61
24633,clivages,clivage,NOM,m,p,0.61
24643,concision,concision,NOM,f,s,0.61
24650,congrégation,congrégation,NOM,f,s,0.61
24676,criminalité,criminalité,NOM,f,s,0.61
24697,diaspora,diaspora,NOM,f,s,0.61
24702,distorsion,distorsion,NOM,f,s,0.61
24703,distorsions,distorsion,NOM,f,p,0.61
24704,divulgation,divulgation,NOM,f,s,0.61
24714,drainage,drainage,NOM,m,s,0.61
24737,dépassement,dépassement,NOM,m,s,0.61
24738,dépassements,dépassement,NOM,m,p,0.61
24755,empoisonnement,empoisonnement,NOM,m,s,0.61
24762,enfermement,enfermement,NOM,m,s,0.61
24765,enroulement,enroulement,NOM,m,s,0.61
24792,ferry,ferry,NOM,m,s,0.61
24818,garderie,garderie,NOM,f,s,0.61
24819,garderies,garderie,NOM,f,p,0.61
24820,gastronomie,gastronomie,NOM,f,s,0.61
24855,généralisation,généralisation,NOM,f,s,0.61
24857,géologie,géologie,NOM,f,s,0.61
24884,iconographie,iconographie,NOM,f,s,0.61
24902,incompatibilité,incompatibilité,NOM,f,s,0.61
24911,inefficacité,inefficacité,NOM,f,s,0.61
24941,leucémie,leucémie,NOM,f,s,0.61
24967,manutention,manutention,NOM,f,s,0.61
25012,mortalité,mortalité,NOM,f,s,0.61
25080,pigments,pigment,NOM,m,p,0.61
25087,piraterie,piraterie,NOM,f,s,0.61
25116,prédication,prédication,NOM,f,s,0.61
25128,pépites,pépite,NOM,f,p,0.61
