"Word","lemme","cgram","freqlemlivres"
"es","être","VER","15085.47"
"est","être","VER","15085.47"
"furent","être","VER","15085.47"
"fus","être","VER","15085.47"
"fusse","être","VER","15085.47"
"fussent","être","VER","15085.47"
"fusses","être","VER","15085.47"
"fussiez","être","VER","15085.47"
"fussions","être","VER","15085.47"
"fut","être","VER","15085.47"
"fûmes","être","VER","15085.47"
"fût","être","VER","15085.47"
"fûtes","être","VER","15085.47"
"sera","être","VER","15085.47"
"serai","être","VER","15085.47"
"seraient","être","VER","15085.47"
"serais","être","VER","15085.47"
"serait","être","VER","15085.47"
"seras","être","VER","15085.47"
"serez","être","VER","15085.47"
"seriez","être","VER","15085.47"
"serions","être","VER","15085.47"
"serons","être","VER","15085.47"
"seront","être","VER","15085.47"
"soient","être","VER","15085.47"
"sois","être","VER","15085.47"
"soit","être","VER","15085.47"
"sommes","être","VER","15085.47"
"sont","être","VER","15085.47"
"soyez","être","VER","15085.47"
"soyons","être","VER","15085.47"
"suis","être","VER","15085.47"
"étaient","être","VER","15085.47"
"étais","être","VER","15085.47"
"était","être","VER","15085.47"
"étant","être","VER","15085.47"
"étiez","être","VER","15085.47"
"étions","être","VER","15085.47"
"été","être","VER","15085.47"
"êtes","être","VER","15085.47"
"être","être","VER","15085.47"
"a","avoir","VER","6426.49"
"ai","avoir","VER","6426.49"
"aie","avoir","VER","6426.49"
"aient","avoir","VER","6426.49"
"aies","avoir","VER","6426.49"
"ait","avoir","VER","6426.49"
"as","avoir","VER","6426.49"
"aura","avoir","VER","6426.49"
"aurai","avoir","VER","6426.49"
"auraient","avoir","VER","6426.49"
"aurais","avoir","VER","6426.49"
"aurait","avoir","VER","6426.49"
"auras","avoir","VER","6426.49"
"aurez","avoir","VER","6426.49"
"auriez","avoir","VER","6426.49"
"aurions","avoir","VER","6426.49"
"aurons","avoir","VER","6426.49"
"auront","avoir","VER","6426.49"
"avaient","avoir","VER","6426.49"
"avais","avoir","VER","6426.49"
"avait","avoir","VER","6426.49"
"avez","avoir","VER","6426.49"
"aviez","avoir","VER","6426.49"
"avions","avoir","VER","6426.49"
"avoir","avoir","VER","6426.49"
"avons","avoir","VER","6426.49"
"ayant","avoir","VER","6426.49"
"ayez","avoir","VER","6426.49"
"ayons","avoir","VER","6426.49"
"eu","avoir","VER","6426.49"
"eue","avoir","VER","6426.49"
"eues","avoir","VER","6426.49"
"eurent","avoir","VER","6426.49"
"eus","avoir","VER","6426.49"
"eusse","avoir","VER","6426.49"
"eussent","avoir","VER","6426.49"
"eusses","avoir","VER","6426.49"
"eussiez","avoir","VER","6426.49"
"eussions","avoir","VER","6426.49"
"eussé","avoir","VER","6426.49"
"eut","avoir","VER","6426.49"
"eûmes","avoir","VER","6426.49"
"eût","avoir","VER","6426.49"
"eûtes","avoir","VER","6426.49"
"ont","avoir","VER","6426.49"
"faire","faire","VER","5328.99"
"fais","faire","VER","5328.99"
"faisaient","faire","VER","5328.99"
"faisais","faire","VER","5328.99"
"faisait","faire","VER","5328.99"
"faisant","faire","VER","5328.99"
"faisiez","faire","VER","5328.99"
"faisions","faire","VER","5328.99"
"faisons","faire","VER","5328.99"
"fait","faire","VER","5328.99"
"faite","faire","VER","5328.99"
"faites","faire","VER","5328.99"
"faits","faire","VER","5328.99"
"fasse","faire","VER","5328.99"
"fassent","faire","VER","5328.99"
"fasses","faire","VER","5328.99"
"fassiez","faire","VER","5328.99"
"fassions","faire","VER","5328.99"
"fera","faire","VER","5328.99"
"ferai","faire","VER","5328.99"
"feraient","faire","VER","5328.99"
"ferais","faire","VER","5328.99"
"ferait","faire","VER","5328.99"
"feras","faire","VER","5328.99"
"ferez","faire","VER","5328.99"
"feriez","faire","VER","5328.99"
"ferions","faire","VER","5328.99"
"ferons","faire","VER","5328.99"
"feront","faire","VER","5328.99"
"firent","faire","VER","5328.99"
"fis","faire","VER","5328.99"
"fisse","faire","VER","5328.99"
"fissent","faire","VER","5328.99"
"fissiez","faire","VER","5328.99"
"fissions","faire","VER","5328.99"
"fit","faire","VER","5328.99"
"font","faire","VER","5328.99"
"fîmes","faire","VER","5328.99"
"fît","faire","VER","5328.99"
"fîtes","faire","VER","5328.99"
"dira","dire","VER","4832.5"
"dirai","dire","VER","4832.5"
"diraient","dire","VER","4832.5"
"dirais","dire","VER","4832.5"
"dirait","dire","VER","4832.5"
"diras","dire","VER","4832.5"
"dire","dire","VER","4832.5"
"dirent","dire","VER","4832.5"
"direz","dire","VER","4832.5"
"diriez","dire","VER","4832.5"
"dirions","dire","VER","4832.5"
"dirons","dire","VER","4832.5"
"diront","dire","VER","4832.5"
"dis","dire","VER","4832.5"
"disaient","dire","VER","4832.5"
"disais","dire","VER","4832.5"
"disait","dire","VER","4832.5"
"disant","dire","VER","4832.5"
"dise","dire","VER","4832.5"
"disent","dire","VER","4832.5"
"dises","dire","VER","4832.5"
"disiez","dire","VER","4832.5"
"disions","dire","VER","4832.5"
"disons","dire","VER","4832.5"
"dissent","dire","VER","4832.5"
"dit","dire","VER","4832.5"
"dite","dire","VER","4832.5"
"dites","dire","VER","4832.5"
"dits","dire","VER","4832.5"
"dîmes","dire","VER","4832.5"
"dît","dire","VER","4832.5"
"dîtes","dire","VER","4832.5"
"aille","aller","VER","2854.93"
"aillent","aller","VER","2854.93"
"ailles","aller","VER","2854.93"
"alla","aller","VER","2854.93"
"allai","aller","VER","2854.93"
"allaient","aller","VER","2854.93"
"allais","aller","VER","2854.93"
"allait","aller","VER","2854.93"
"allant","aller","VER","2854.93"
"allas","aller","VER","2854.93"
"allassent","aller","VER","2854.93"
"aller","aller","VER","2854.93"
"allez","aller","VER","2854.93"
"allier","aller","VER","2854.93"
"alliez","aller","VER","2854.93"
"allions","aller","VER","2854.93"
"allons","aller","VER","2854.93"
"allâmes","aller","VER","2854.93"
"allât","aller","VER","2854.93"
"allèrent","aller","VER","2854.93"
"allé","aller","VER","2854.93"
"allée","aller","VER","2854.93"
"allées","aller","VER","2854.93"
"allés","aller","VER","2854.93"
"ira","aller","VER","2854.93"
"irai","aller","VER","2854.93"
"iraient","aller","VER","2854.93"
"irais","aller","VER","2854.93"
"irait","aller","VER","2854.93"
"iras","aller","VER","2854.93"
"irez","aller","VER","2854.93"
"iriez","aller","VER","2854.93"
"irions","aller","VER","2854.93"
"irons","aller","VER","2854.93"
"iront","aller","VER","2854.93"
"va","aller","VER","2854.93"
"vais","aller","VER","2854.93"
"vas","aller","VER","2854.93"
"vont","aller","VER","2854.93"
"peut","pouvoir","VER","2659.8"
"peuvent","pouvoir","VER","2659.8"
"peux","pouvoir","VER","2659.8"
"pincer","pouvoir","VER","2659.8"
"pourra","pouvoir","VER","2659.8"
"pourrai","pouvoir","VER","2659.8"
"pourraient","pouvoir","VER","2659.8"
"pourrais","pouvoir","VER","2659.8"
"pourrait","pouvoir","VER","2659.8"
"pourras","pouvoir","VER","2659.8"
"pourrez","pouvoir","VER","2659.8"
"pourriez","pouvoir","VER","2659.8"
"pourrions","pouvoir","VER","2659.8"
"pourrons","pouvoir","VER","2659.8"
"pourront","pouvoir","VER","2659.8"
"pouvaient","pouvoir","VER","2659.8"
"pouvais","pouvoir","VER","2659.8"
"pouvait","pouvoir","VER","2659.8"
"pouvant","pouvoir","VER","2659.8"
"pouvez","pouvoir","VER","2659.8"
"pouviez","pouvoir","VER","2659.8"
"pouvions","pouvoir","VER","2659.8"
"pouvoir","pouvoir","VER","2659.8"
"pouvons","pouvoir","VER","2659.8"
"pu","pouvoir","VER","2659.8"
"puis","pouvoir","VER","2659.8"
"puisse","pouvoir","VER","2659.8"
"puissent","pouvoir","VER","2659.8"
"puisses","pouvoir","VER","2659.8"
"puissiez","pouvoir","VER","2659.8"
"puissions","pouvoir","VER","2659.8"
"purent","pouvoir","VER","2659.8"
"pus","pouvoir","VER","2659.8"
"pusse","pouvoir","VER","2659.8"
"pussent","pouvoir","VER","2659.8"
"pusses","pouvoir","VER","2659.8"
"pussiez","pouvoir","VER","2659.8"
"put","pouvoir","VER","2659.8"
"pûmes","pouvoir","VER","2659.8"
"pût","pouvoir","VER","2659.8"
"pûtes","pouvoir","VER","2659.8"
"verra","voir","VER","2401.76"
"verrai","voir","VER","2401.76"
"verraient","voir","VER","2401.76"
"verrais","voir","VER","2401.76"
"verrait","voir","VER","2401.76"
"verras","voir","VER","2401.76"
"verrez","voir","VER","2401.76"
"verriez","voir","VER","2401.76"
"verrions","voir","VER","2401.76"
"verrons","voir","VER","2401.76"
"verront","voir","VER","2401.76"
"vis","voir","VER","2401.76"
"vissent","voir","VER","2401.76"
"vit","voir","VER","2401.76"
"voie","voir","VER","2401.76"
"voient","voir","VER","2401.76"
"voies","voir","VER","2401.76"
"voir","voir","VER","2401.76"
"vois","voir","VER","2401.76"
"voit","voir","VER","2401.76"
"voyaient","voir","VER","2401.76"
"voyais","voir","VER","2401.76"
"voyait","voir","VER","2401.76"
"voyant","voir","VER","2401.76"
"voyez","voir","VER","2401.76"
"voyiez","voir","VER","2401.76"
"voyions","voir","VER","2401.76"
"voyons","voir","VER","2401.76"
"vu","voir","VER","2401.76"
"vue","voir","VER","2401.76"
"vues","voir","VER","2401.76"
"vus","voir","VER","2401.76"
"vîmes","voir","VER","2401.76"
"vît","voir","VER","2401.76"
"sachant","savoir","VER","2003.58"
"sache","savoir","VER","2003.58"
"sachent","savoir","VER","2003.58"
"saches","savoir","VER","2003.58"
"sachez","savoir","VER","2003.58"
"sachiez","savoir","VER","2003.58"
"sachions","savoir","VER","2003.58"
"sachons","savoir","VER","2003.58"
"sais","savoir","VER","2003.58"
"sait","savoir","VER","2003.58"
"saura","savoir","VER","2003.58"
"saurai","savoir","VER","2003.58"
"sauraient","savoir","VER","2003.58"
"saurais","savoir","VER","2003.58"
"saurait","savoir","VER","2003.58"
"sauras","savoir","VER","2003.58"
"saurez","savoir","VER","2003.58"
"sauriez","savoir","VER","2003.58"
"saurions","savoir","VER","2003.58"
"saurons","savoir","VER","2003.58"
"sauront","savoir","VER","2003.58"
"savaient","savoir","VER","2003.58"
"savais","savoir","VER","2003.58"
"savait","savoir","VER","2003.58"
"savent","savoir","VER","2003.58"
"savez","savoir","VER","2003.58"
"saviez","savoir","VER","2003.58"
"savions","savoir","VER","2003.58"
"savoir","savoir","VER","2003.58"
"savons","savoir","VER","2003.58"
"su","savoir","VER","2003.58"
"sue","savoir","VER","2003.58"
"sues","savoir","VER","2003.58"
"surent","savoir","VER","2003.58"
"sus","savoir","VER","2003.58"
"susse","savoir","VER","2003.58"
"sussent","savoir","VER","2003.58"
"sut","savoir","VER","2003.58"
"sûmes","savoir","VER","2003.58"
"sût","savoir","VER","2003.58"
"veuille","vouloir","VER","1640.14"
"veuillent","vouloir","VER","1640.14"
"veuilles","vouloir","VER","1640.14"
"veuillez","vouloir","VER","1640.14"
"veulent","vouloir","VER","1640.14"
"veut","vouloir","VER","1640.14"
"veux","vouloir","VER","1640.14"
"voudra","vouloir","VER","1640.14"
"voudrai","vouloir","VER","1640.14"
"voudraient","vouloir","VER","1640.14"
"voudrais","vouloir","VER","1640.14"
"voudrait","vouloir","VER","1640.14"
"voudras","vouloir","VER","1640.14"
"voudrez","vouloir","VER","1640.14"
"voudriez","vouloir","VER","1640.14"
"voudrions","vouloir","VER","1640.14"
"voudrons","vouloir","VER","1640.14"
"voudront","vouloir","VER","1640.14"
"voulaient","vouloir","VER","1640.14"
"voulais","vouloir","VER","1640.14"
"voulait","vouloir","VER","1640.14"
"voulant","vouloir","VER","1640.14"
"voulez","vouloir","VER","1640.14"
"vouliez","vouloir","VER","1640.14"
"voulions","vouloir","VER","1640.14"
"vouloir","vouloir","VER","1640.14"
"voulons","vouloir","VER","1640.14"
"voulu","vouloir","VER","1640.14"
"voulue","vouloir","VER","1640.14"
"voulues","vouloir","VER","1640.14"
"voulurent","vouloir","VER","1640.14"
"voulus","vouloir","VER","1640.14"
"voulusse","vouloir","VER","1640.14"
"voulussent","vouloir","VER","1640.14"
"voulut","vouloir","VER","1640.14"
"voulûmes","vouloir","VER","1640.14"
"voulût","vouloir","VER","1640.14"
"venaient","venir","VER","1514.53"
"venais","venir","VER","1514.53"
"venait","venir","VER","1514.53"
"venant","venir","VER","1514.53"
"venez","venir","VER","1514.53"
"veniez","venir","VER","1514.53"
"venions","venir","VER","1514.53"
"venir","venir","VER","1514.53"
"venons","venir","VER","1514.53"
"venu","venir","VER","1514.53"
"venue","venir","VER","1514.53"
"venues","venir","VER","1514.53"
"venus","venir","VER","1514.53"
"viendra","venir","VER","1514.53"
"viendrai","venir","VER","1514.53"
"viendraient","venir","VER","1514.53"
"viendrais","venir","VER","1514.53"
"viendrait","venir","VER","1514.53"
"viendras","venir","VER","1514.53"
"viendrez","venir","VER","1514.53"
"viendriez","venir","VER","1514.53"
"viendrions","venir","VER","1514.53"
"viendrons","venir","VER","1514.53"
"viendront","venir","VER","1514.53"
"vienne","venir","VER","1514.53"
"viennent","venir","VER","1514.53"
"viennes","venir","VER","1514.53"
"viens","venir","VER","1514.53"
"vient","venir","VER","1514.53"
"vinrent","venir","VER","1514.53"
"vins","venir","VER","1514.53"
"vinsse","venir","VER","1514.53"
"vinssent","venir","VER","1514.53"
"vint","venir","VER","1514.53"
"vînt","venir","VER","1514.53"
"passer","prendre","VER","1466.42"
"prenaient","prendre","VER","1466.42"
"prenais","prendre","VER","1466.42"
"prenait","prendre","VER","1466.42"
"prenant","prendre","VER","1466.42"
"prend","prendre","VER","1466.42"
"prendra","prendre","VER","1466.42"
"prendrai","prendre","VER","1466.42"
"prendraient","prendre","VER","1466.42"
"prendrais","prendre","VER","1466.42"
"prendrait","prendre","VER","1466.42"
"prendras","prendre","VER","1466.42"
"prendre","prendre","VER","1466.42"
"prendrez","prendre","VER","1466.42"
"prendriez","prendre","VER","1466.42"
"prendrions","prendre","VER","1466.42"
"prendrons","prendre","VER","1466.42"
"prendront","prendre","VER","1466.42"
"prends","prendre","VER","1466.42"
"prenez","prendre","VER","1466.42"
"preniez","prendre","VER","1466.42"
"prenions","prendre","VER","1466.42"
"prenne","prendre","VER","1466.42"
"prennent","prendre","VER","1466.42"
"prennes","prendre","VER","1466.42"
"prenons","prendre","VER","1466.42"
"prirent","prendre","VER","1466.42"
"pris","prendre","VER","1466.42"
"prise","prendre","VER","1466.42"
"prises","prendre","VER","1466.42"
"prisse","prendre","VER","1466.42"
"prissent","prendre","VER","1466.42"
"prissions","prendre","VER","1466.42"
"prit","prendre","VER","1466.42"
"prîmes","prendre","VER","1466.42"
"prît","prendre","VER","1466.42"
"devaient","devoir","VER","1318.18"
"devais","devoir","VER","1318.18"
"devait","devoir","VER","1318.18"
"devant","devoir","VER","1318.18"
"devez","devoir","VER","1318.18"
"deviez","devoir","VER","1318.18"
"devions","devoir","VER","1318.18"
"devoir","devoir","VER","1318.18"
"devons","devoir","VER","1318.18"
"devra","devoir","VER","1318.18"
"devrai","devoir","VER","1318.18"
"devraient","devoir","VER","1318.18"
"devrais","devoir","VER","1318.18"
"devrait","devoir","VER","1318.18"
"devras","devoir","VER","1318.18"
"devrez","devoir","VER","1318.18"
"devriez","devoir","VER","1318.18"
"devrions","devoir","VER","1318.18"
"devrons","devoir","VER","1318.18"
"devront","devoir","VER","1318.18"
"dois","devoir","VER","1318.18"
"doit","devoir","VER","1318.18"
"doive","devoir","VER","1318.18"
"doivent","devoir","VER","1318.18"
"doives","devoir","VER","1318.18"
"due","devoir","VER","1318.18"
"dues","devoir","VER","1318.18"
"durent","devoir","VER","1318.18"
"dus","devoir","VER","1318.18"
"dusse","devoir","VER","1318.18"
"dussent","devoir","VER","1318.18"
"dusses","devoir","VER","1318.18"
"dussiez","devoir","VER","1318.18"
"dussions","devoir","VER","1318.18"
"dut","devoir","VER","1318.18"
"dû","devoir","VER","1318.18"
"dûmes","devoir","VER","1318.18"
"dût","devoir","VER","1318.18"
"fallait","falloir","VER","1250.41"
"falloir","falloir","VER","1250.41"
"fallu","falloir","VER","1250.41"
"fallut","falloir","VER","1250.41"
"fallût","falloir","VER","1250.41"
"faudra","falloir","VER","1250.41"
"faudrait","falloir","VER","1250.41"
"faut","falloir","VER","1250.41"
"passa","passer","VER","1165.27"
"passai","passer","VER","1165.27"
"passaient","passer","VER","1165.27"
"passais","passer","VER","1165.27"
"passait","passer","VER","1165.27"
"passant","passer","VER","1165.27"
"passas","passer","VER","1165.27"
"passe","passer","VER","1165.27"
"passent","passer","VER","1165.27"
"passer","passer","VER","1165.27"
"passera","passer","VER","1165.27"
"passerai","passer","VER","1165.27"
"passeraient","passer","VER","1165.27"
"passerais","passer","VER","1165.27"
"passerait","passer","VER","1165.27"
"passeras","passer","VER","1165.27"
"passerez","passer","VER","1165.27"
"passeriez","passer","VER","1165.27"
"passerions","passer","VER","1165.27"
"passerons","passer","VER","1165.27"
"passeront","passer","VER","1165.27"
"passes","passer","VER","1165.27"
"passez","passer","VER","1165.27"
"passiez","passer","VER","1165.27"
"passions","passer","VER","1165.27"
"passons","passer","VER","1165.27"
"passâmes","passer","VER","1165.27"
"passât","passer","VER","1165.27"
"passâtes","passer","VER","1165.27"
"passèrent","passer","VER","1165.27"
"passé","passer","VER","1165.27"
"passée","passer","VER","1165.27"
"passées","passer","VER","1165.27"
"passés","passer","VER","1165.27"
"parla","parler","VER","1086.01"
"parlai","parler","VER","1086.01"
"parlaient","parler","VER","1086.01"
"parlais","parler","VER","1086.01"
"parlait","parler","VER","1086.01"
"parlant","parler","VER","1086.01"
"parlas","parler","VER","1086.01"
"parlassent","parler","VER","1086.01"
"parlasses","parler","VER","1086.01"
"parle","parler","VER","1086.01"
"parlent","parler","VER","1086.01"
"parler","parler","VER","1086.01"
"parlera","parler","VER","1086.01"
"parlerai","parler","VER","1086.01"
"parleraient","parler","VER","1086.01"
"parlerais","parler","VER","1086.01"
"parlerait","parler","VER","1086.01"
"parleras","parler","VER","1086.01"
"parlerez","parler","VER","1086.01"
"parleriez","parler","VER","1086.01"
"parlerions","parler","VER","1086.01"
"parlerons","parler","VER","1086.01"
"parleront","parler","VER","1086.01"
"parles","parler","VER","1086.01"
"parlez","parler","VER","1086.01"
"parliez","parler","VER","1086.01"
"parlions","parler","VER","1086.01"
"parlons","parler","VER","1086.01"
"parlâmes","parler","VER","1086.01"
"parlât","parler","VER","1086.01"
"parlèrent","parler","VER","1086.01"
"parlé","parler","VER","1086.01"
"parlée","parler","VER","1086.01"
"parlées","parler","VER","1086.01"
"parlés","parler","VER","1086.01"
"met","mettre","VER","1083.72"
"mets","mettre","VER","1083.72"
"mettaient","mettre","VER","1083.72"
"mettais","mettre","VER","1083.72"
"mettait","mettre","VER","1083.72"
"mettant","mettre","VER","1083.72"
"mette","mettre","VER","1083.72"
"mettent","mettre","VER","1083.72"
"mettes","mettre","VER","1083.72"
"mettez","mettre","VER","1083.72"
"mettiez","mettre","VER","1083.72"
"mettions","mettre","VER","1083.72"
"mettons","mettre","VER","1083.72"
"mettra","mettre","VER","1083.72"
"mettrai","mettre","VER","1083.72"
"mettraient","mettre","VER","1083.72"
"mettrais","mettre","VER","1083.72"
"mettrait","mettre","VER","1083.72"
"mettras","mettre","VER","1083.72"
"mettre","mettre","VER","1083.72"
"mettrez","mettre","VER","1083.72"
"mettriez","mettre","VER","1083.72"
"mettrions","mettre","VER","1083.72"
"mettrons","mettre","VER","1083.72"
"mettront","mettre","VER","1083.72"
"mirent","mettre","VER","1083.72"
"mis","mettre","VER","1083.72"
"mise","mettre","VER","1083.72"
"mises","mettre","VER","1083.72"
"missent","mettre","VER","1083.72"
"missions","mettre","VER","1083.72"
"mit","mettre","VER","1083.72"
"mîmes","mettre","VER","1083.72"
"mît","mettre","VER","1083.72"
"regarda","regarder","VER","997.91"
"regardai","regarder","VER","997.91"
"regardaient","regarder","VER","997.91"
"regardais","regarder","VER","997.91"
"regardait","regarder","VER","997.91"
"regardant","regarder","VER","997.91"
"regarde","regarder","VER","997.91"
"regardent","regarder","VER","997.91"
"regarder","regarder","VER","997.91"
"regardera","regarder","VER","997.91"
"regarderai","regarder","VER","997.91"
"regarderaient","regarder","VER","997.91"
"regarderais","regarder","VER","997.91"
"regarderait","regarder","VER","997.91"
"regarderas","regarder","VER","997.91"
"regarderez","regarder","VER","997.91"
"regarderiez","regarder","VER","997.91"
"regarderions","regarder","VER","997.91"
"regarderons","regarder","VER","997.91"
"regarderont","regarder","VER","997.91"
"regardes","regarder","VER","997.91"
"regardez","regarder","VER","997.91"
"regardiez","regarder","VER","997.91"
"regardions","regarder","VER","997.91"
"regardons","regarder","VER","997.91"
"regardâmes","regarder","VER","997.91"
"regardât","regarder","VER","997.91"
"regardèrent","regarder","VER","997.91"
"regardé","regarder","VER","997.91"
"regardée","regarder","VER","997.91"
"regardées","regarder","VER","997.91"
"regardés","regarder","VER","997.91"
"demanda","demander","VER","984.46"
"demandai","demander","VER","984.46"
"demandaient","demander","VER","984.46"
"demandais","demander","VER","984.46"
"demandait","demander","VER","984.46"
"demandant","demander","VER","984.46"
"demande","demander","VER","984.46"
"demandent","demander","VER","984.46"
"demander","demander","VER","984.46"
"demandera","demander","VER","984.46"
"demanderai","demander","VER","984.46"
"demanderaient","demander","VER","984.46"
"demanderais","demander","VER","984.46"
"demanderait","demander","VER","984.46"
"demanderas","demander","VER","984.46"
"demanderez","demander","VER","984.46"
"demanderiez","demander","VER","984.46"
"demanderons","demander","VER","984.46"
"demanderont","demander","VER","984.46"
"demandes","demander","VER","984.46"
"demandez","demander","VER","984.46"
"demandiez","demander","VER","984.46"
"demandions","demander","VER","984.46"
"demandons","demander","VER","984.46"
"demandâmes","demander","VER","984.46"
"demandât","demander","VER","984.46"
"demandèrent","demander","VER","984.46"
"demandé","demander","VER","984.46"
"demandée","demander","VER","984.46"
"demandées","demander","VER","984.46"
"demandés","demander","VER","984.46"
"trouva","trouver","VER","972.5"
"trouvai","trouver","VER","972.5"
"trouvaient","trouver","VER","972.5"
"trouvais","trouver","VER","972.5"
"trouvait","trouver","VER","972.5"
"trouvant","trouver","VER","972.5"
"trouvas","trouver","VER","972.5"
"trouvasse","trouver","VER","972.5"
"trouvassent","trouver","VER","972.5"
"trouve","trouver","VER","972.5"
"trouvent","trouver","VER","972.5"
"trouver","trouver","VER","972.5"
"trouvera","trouver","VER","972.5"
"trouverai","trouver","VER","972.5"
"trouveraient","trouver","VER","972.5"
"trouverais","trouver","VER","972.5"
"trouverait","trouver","VER","972.5"
"trouveras","trouver","VER","972.5"
"trouverez","trouver","VER","972.5"
"trouveriez","trouver","VER","972.5"
"trouverions","trouver","VER","972.5"
"trouverons","trouver","VER","972.5"
"trouveront","trouver","VER","972.5"
"trouves","trouver","VER","972.5"
"trouvez","trouver","VER","972.5"
"trouviez","trouver","VER","972.5"
"trouvions","trouver","VER","972.5"
"trouvons","trouver","VER","972.5"
"trouvâmes","trouver","VER","972.5"
"trouvât","trouver","VER","972.5"
"trouvèrent","trouver","VER","972.5"
"trouvé","trouver","VER","972.5"
"trouvée","trouver","VER","972.5"
"trouvées","trouver","VER","972.5"
"trouvés","trouver","VER","972.5"
"suis","suivre","VER","949.12"
"suit","suivre","VER","949.12"
"suivaient","suivre","VER","949.12"
"suivais","suivre","VER","949.12"
"suivait","suivre","VER","949.12"
"suivant","suivre","VER","949.12"
"suive","suivre","VER","949.12"
"suivent","suivre","VER","949.12"
"suives","suivre","VER","949.12"
"suivez","suivre","VER","949.12"
"suivi","suivre","VER","949.12"
"suivie","suivre","VER","949.12"
"suivies","suivre","VER","949.12"
"suiviez","suivre","VER","949.12"
"suivions","suivre","VER","949.12"
"suivirent","suivre","VER","949.12"
"suivis","suivre","VER","949.12"
"suivissent","suivre","VER","949.12"
"suivit","suivre","VER","949.12"
"suivons","suivre","VER","949.12"
"suivra","suivre","VER","949.12"
"suivrai","suivre","VER","949.12"
"suivraient","suivre","VER","949.12"
"suivrais","suivre","VER","949.12"
"suivrait","suivre","VER","949.12"
"suivras","suivre","VER","949.12"
"suivre","suivre","VER","949.12"
"suivrez","suivre","VER","949.12"
"suivriez","suivre","VER","949.12"
"suivrions","suivre","VER","949.12"
"suivrons","suivre","VER","949.12"
"suivront","suivre","VER","949.12"
"suivîmes","suivre","VER","949.12"
"suivît","suivre","VER","949.12"
"croie","croire","VER","947.23"
"croient","croire","VER","947.23"
"croies","croire","VER","947.23"
"croira","croire","VER","947.23"
"croirai","croire","VER","947.23"
"croiraient","croire","VER","947.23"
"croirais","croire","VER","947.23"
"croirait","croire","VER","947.23"
"croiras","croire","VER","947.23"
"croire","croire","VER","947.23"
"croirez","croire","VER","947.23"
"croiriez","croire","VER","947.23"
"croirions","croire","VER","947.23"
"croirons","croire","VER","947.23"
"croiront","croire","VER","947.23"
"crois","croire","VER","947.23"
"croit","croire","VER","947.23"
"croyaient","croire","VER","947.23"
"croyais","croire","VER","947.23"
"croyait","croire","VER","947.23"
"croyant","croire","VER","947.23"
"croyez","croire","VER","947.23"
"croyiez","croire","VER","947.23"
"croyions","croire","VER","947.23"
"croyons","croire","VER","947.23"
"cru","croire","VER","947.23"
"crue","croire","VER","947.23"
"crues","croire","VER","947.23"
"crurent","croire","VER","947.23"
"crus","croire","VER","947.23"
"crusse","croire","VER","947.23"
"crussent","croire","VER","947.23"
"crusses","croire","VER","947.23"
"crut","croire","VER","947.23"
"crûmes","croire","VER","947.23"
"crût","croire","VER","947.23"
"donna","donner","VER","896.01"
"donnai","donner","VER","896.01"
"donnaient","donner","VER","896.01"
"donnais","donner","VER","896.01"
"donnait","donner","VER","896.01"
"donnant","donner","VER","896.01"
"donnas","donner","VER","896.01"
"donnassent","donner","VER","896.01"
"donne","donner","VER","896.01"
"donnent","donner","VER","896.01"
"donner","donner","VER","896.01"
"donnera","donner","VER","896.01"
"donnerai","donner","VER","896.01"
"donneraient","donner","VER","896.01"
"donnerais","donner","VER","896.01"
"donnerait","donner","VER","896.01"
"donneras","donner","VER","896.01"
"donnerez","donner","VER","896.01"
"donneriez","donner","VER","896.01"
"donnerions","donner","VER","896.01"
"donnerons","donner","VER","896.01"
"donneront","donner","VER","896.01"
"donnes","donner","VER","896.01"
"donnez","donner","VER","896.01"
"donniez","donner","VER","896.01"
"donnions","donner","VER","896.01"
"donnons","donner","VER","896.01"
"donnâmes","donner","VER","896.01"
"donnât","donner","VER","896.01"
"donnèrent","donner","VER","896.01"
"donné","donner","VER","896.01"
"donnée","donner","VER","896.01"
"données","donner","VER","896.01"
"donnés","donner","VER","896.01"
"pensa","penser","VER","869.8"
"pensai","penser","VER","869.8"
"pensaient","penser","VER","869.8"
"pensais","penser","VER","869.8"
"pensait","penser","VER","869.8"
"pensant","penser","VER","869.8"
"pense","penser","VER","869.8"
"pensent","penser","VER","869.8"
"penser","penser","VER","869.8"
"pensera","penser","VER","869.8"
"penserai","penser","VER","869.8"
"penseraient","penser","VER","869.8"
"penserais","penser","VER","869.8"
"penserait","penser","VER","869.8"
"penseras","penser","VER","869.8"
"penserez","penser","VER","869.8"
"penseriez","penser","VER","869.8"
"penserions","penser","VER","869.8"
"penserons","penser","VER","869.8"
"penseront","penser","VER","869.8"
"penses","penser","VER","869.8"
"pensez","penser","VER","869.8"
"pensiez","penser","VER","869.8"
"pensions","penser","VER","869.8"
"pensons","penser","VER","869.8"
"pensâmes","penser","VER","869.8"
"pensât","penser","VER","869.8"
"pensèrent","penser","VER","869.8"
"pensé","penser","VER","869.8"
"pensée","penser","VER","869.8"
"pensées","penser","VER","869.8"
"pensés","penser","VER","869.8"
"laissa","laisser","VER","851.55"
"laissai","laisser","VER","851.55"
"laissaient","laisser","VER","851.55"
"laissais","laisser","VER","851.55"
"laissait","laisser","VER","851.55"
"laissant","laisser","VER","851.55"
"laissassent","laisser","VER","851.55"
"laisse","laisser","VER","851.55"
