Word,lemme,cgram,freq
préviendrons,prévenir,VER,0.18
prônent,prôner,VER,0.18
pâti,pâtir,VER,0.18
raccommode,raccommoder,VER,0.18
raffermir,raffermir,VER,0.18
ramassaient,ramasser,VER,0.18
rangeait,ranger,VER,0.18
rassasiée,rassasier,VER,0.18
rassemblaient,rassembler,VER,0.18
rassemblait,rassembler,VER,0.18
rebaptisé,rebaptiser,VER,0.18
rebouché,reboucher,VER,0.18
recompose,recomposer,VER,0.18
reconfigurer,reconfigurer,VER,0.18
reconnaissaient,reconnaître,VER,0.18
recueillit,recueillir,VER,0.18
redorer,redorer,VER,0.18
redémarrez,redémarrer,VER,0.18
refaisait,refaire,VER,0.18
rejeta,rejeter,VER,0.18
remariez,remarier,VER,0.18
remiser,remiser,VER,0.18
remplissons,remplir,VER,0.18
reniant,renier,VER,0.18
renonçait,renoncer,VER,0.18
renouvelés,renouveler,VER,0.18
repasserais,repasser,VER,0.18
reposeront,reposer,VER,0.18
repousserais,repousser,VER,0.18
représentées,représenter,VER,0.18
respecterais,respecter,VER,0.18
ressurgit,ressurgir,VER,0.18
revoyions,revoir,VER,0.18
rincé,rincer,VER,0.18
rompais,rompre,VER,0.18
rongeaient,ronger,VER,0.18
réconfortés,réconforter,VER,0.18
régnerait,régner,VER,0.18
réintroduire,réintroduire,VER,0.18
résisteraient,résister,VER,0.18
résument,résumer,VER,0.18
rétablies,rétablir,VER,0.18
réveillées,réveiller,VER,0.18
satisfaisais,satisfaire,VER,0.18
sauvèrent,sauver,VER,0.18
scandalise,scandaliser,VER,0.18
scellant,sceller,VER,0.18
signalant,signaler,VER,0.18
simplifiée,simplifier,VER,0.18
simulée,simuler,VER,0.18
soignons,soigner,VER,0.18
sourde,sourdre,VER,0.18
style,styler,VER,0.18
suggérons,suggérer,VER,0.18
supportiez,supporter,VER,0.18
surexcitée,surexciter,VER,0.18
symbolisait,symboliser,VER,0.18
sèmera,semer,VER,0.18
sévissent,sévir,VER,0.18
tabasserais,tabasser,VER,0.18
taillerai,tailler,VER,0.18
teints,teindre,VER,0.18
terrassée,terrasser,VER,0.18
testerons,tester,VER,0.18
topez,toper,VER,0.18
tordrai,tordre,VER,0.18
tournerons,tourner,VER,0.18
tranchent,trancher,VER,0.18
transcendé,transcender,VER,0.18
transpirera,transpirer,VER,0.18
traquerais,traquer,VER,0.18
traquez,traquer,VER,0.18
traverserait,traverser,VER,0.18
tricherai,tricher,VER,0.18
triez,trier,VER,0.18
trouée,trouer,VER,0.18
tuas,tuer,VER,0.18
témoigneront,témoigner,VER,0.18
vaccine,vacciner,VER,0.18
vaincues,vaincre,VER,0.18
vainquit,vaincre,VER,0.18
validé,valider,VER,0.18
veillaient,veiller,VER,0.18
verserons,verser,VER,0.18
virevolter,virevolter,VER,0.18
vomirais,vomir,VER,0.18
éclaterai,éclater,VER,0.18
éclaterait,éclater,VER,0.18
économisent,économiser,VER,0.18
écoutions,écouter,VER,0.18
égarons,égarer,VER,0.18
égoutter,égoutter,VER,0.18
épile,épiler,VER,0.18
étalais,étaler,VER,0.18
éteignaient,éteindre,VER,0.18
éteindras,éteindre,VER,0.18
étincelant,étinceler,VER,0.18
étonnerai,étonner,VER,0.18
évanouisse,évanouir,VER,0.18
éventé,éventer,VER,0.18
évités,éviter,VER,0.18
abaissée,abaisser,VER,0.17
abstenu,abstenir,VER,0.17
abstient,abstenir,VER,0.17
accablez,accabler,VER,0.17
acclamée,acclamer,VER,0.17
accomplirons,accomplir,VER,0.17
accomplissant,accomplir,VER,0.17
accordaient,accorder,VER,0.17
accouchait,accoucher,VER,0.17
accrocherez,accrocher,VER,0.17
accrochiez,accrocher,VER,0.17
accueilleraient,accueillir,VER,0.17
achèteriez,acheter,VER,0.17
acérées,acérer,VER,0.17
adoptées,adopter,VER,0.17
adresseront,adresser,VER,0.17
affaiblissant,affaiblir,VER,0.17
affamant,affamer,VER,0.17
affichées,afficher,VER,0.17
affiliés,affilier,VER,0.17
affolés,affoler,VER,0.17
affrontais,affronter,VER,0.17
aggravent,aggraver,VER,0.17
agressez,agresser,VER,0.17
aigue,aiguer,VER,0.17
ajoutés,ajouter,VER,0.17
alcoolisé,alcooliser,VER,0.17
alertant,alerter,VER,0.17
alimentera,alimenter,VER,0.17
allumaient,allumer,VER,0.17
amassées,amasser,VER,0.17
ancre,ancrer,VER,0.17
annulerai,annuler,VER,0.17
annulerait,annuler,VER,0.17
anticipez,anticiper,VER,0.17
apaisés,apaiser,VER,0.17
appelèrent,appeler,VER,0.17
applaudirais,applaudir,VER,0.17
apprivoisée,apprivoiser,VER,0.17
approcherez,approcher,VER,0.17
appropriant,approprier,VER,0.17
appréhendais,appréhender,VER,0.17
appréhendés,appréhender,VER,0.17
argente,argenter,VER,0.17
arment,armer,VER,0.17
asphyxient,asphyxier,VER,0.17
assassinant,assassiner,VER,0.17
assumait,assumer,VER,0.17
atomiser,atomiser,VER,0.17
attacheras,attacher,VER,0.17
attribuez,attribuer,VER,0.17
authentique,authentiquer,VER,0.17
avancions,avancer,VER,0.17
avenir,avenir,VER,0.17
avouerais,avouer,VER,0.17
bafouent,bafouer,VER,0.17
baignais,baigner,VER,0.17
baigneront,baigner,VER,0.17
baiserait,baiser,VER,0.17
baisons,baiser,VER,0.17
balançais,balancer,VER,0.17
ballottée,ballotter,VER,0.17
bastonner,bastonner,VER,0.17
batifolant,batifoler,VER,0.17
batifole,batifoler,VER,0.17
battraient,battre,VER,0.17
baveras,baver,VER,0.17
bazardes,bazarder,VER,0.17
beugler,beugler,VER,0.17
bifurque,bifurquer,VER,0.17
blanchira,blanchir,VER,0.17
bloquais,bloquer,VER,0.17
bondissait,bondir,VER,0.17
bondés,bonder,VER,0.17
bordant,border,VER,0.17
bottez,botter,VER,0.17
bouquiner,bouquiner,VER,0.17
boycottent,boycotter,VER,0.17
briefe,briefer,VER,0.17
brodés,broder,VER,0.17
brusquons,brusquer,VER,0.17
butine,butiner,VER,0.17
bâcle,bâcler,VER,0.17
bâfres,bâfrer,VER,0.17
bâtissait,bâtir,VER,0.17
bénissons,bénir,VER,0.17
bénéficiant,bénéficier,VER,0.17
bêle,bêler,VER,0.17
cafouillé,cafouiller,VER,0.17
calomnient,calomnier,VER,0.17
carburer,carburer,VER,0.17
carre,carrer,VER,0.17
carreler,carreler,VER,0.17
catché,catcher,VER,0.17
cava,caver,VER,0.17
cavales,cavaler,VER,0.17
ceint,ceindre,VER,0.17
certifiez,certifier,VER,0.17
cessaient,cesser,VER,0.17
chamboulent,chambouler,VER,0.17
chantèrent,chanter,VER,0.17
charmée,charmer,VER,0.17
chausser,chausser,VER,0.17
chevauchaient,chevaucher,VER,0.17
chialais,chialer,VER,0.17
chromé,chromer,VER,0.17
chérissez,chérir,VER,0.17
cinglées,cingler,VER,0.17
cités,citer,VER,0.17
clampé,clamper,VER,0.17
cloîtrer,cloîtrer,VER,0.17
cloîtrée,cloîtrer,VER,0.17
coche,cocher,VER,0.17
coloriez,colorier,VER,0.17
combattais,combattre,VER,0.17
commente,commenter,VER,0.17
commette,commettre,VER,0.17
commettrai,commettre,VER,0.17
comparais,comparaître,VER,0.17
comparaîtrez,comparaître,VER,0.17
comparons,comparer,VER,0.17
compenserait,compenser,VER,0.17
complaisant,complaire,VER,0.17
complexer,complexer,VER,0.17
comportiez,comporter,VER,0.17
compressée,compresser,VER,0.17
concernerait,concerner,VER,0.17
concerté,concerter,VER,0.17
concourt,concourir,VER,0.17
condamnait,condamner,VER,0.17
condenser,condenser,VER,0.17
confirmaient,confirmer,VER,0.17
confirmerait,confirmer,VER,0.17
confèrent,conférer,VER,0.17
congratuler,congratuler,VER,0.17
consistaient,consister,VER,0.17
constituant,constituer,VER,0.17
construiras,construire,VER,0.17
contempla,contempler,VER,0.17
conterai,conter,VER,0.17
contestez,contester,VER,0.17
contienne,contenir,VER,0.17
continuée,continuer,VER,0.17
contournait,contourner,VER,0.17
contournes,contourner,VER,0.17
contrefait,contrefaire,VER,0.17
convenons,convenir,VER,0.17
converse,converser,VER,0.17
converties,convertir,VER,0.17
conviendras,convenir,VER,0.17
convoquant,convoquer,VER,0.17
convoquera,convoquer,VER,0.17
corner,corner,VER,0.17
costumé,costumer,VER,0.17
coucherons,coucher,VER,0.17
couperons,couper,VER,0.17
courront,courir,VER,0.17
cousez,coudre,VER,0.17
couvé,couver,VER,0.17
craquée,craquer,VER,0.17
crevais,crever,VER,0.17
criée,crier,VER,0.17
croirons,croire,VER,0.17
crucifie,crucifier,VER,0.17
cuisinerais,cuisiner,VER,0.17
célébreront,célébrer,VER,0.17
côtoies,côtoyer,VER,0.17
côtoyés,côtoyer,VER,0.17
damnera,damner,VER,0.17
destituer,destituer,VER,0.17
dirigions,diriger,VER,0.17
discriminer,discriminer,VER,0.17
disparaissiez,disparaître,VER,0.17
dispensez,dispenser,VER,0.17
disposerai,disposer,VER,0.17
disposerez,disposer,VER,0.17
disqualifiée,disqualifier,VER,0.17
disséminés,disséminer,VER,0.17
diverge,diverger,VER,0.17
divertissez,divertir,VER,0.17
divisait,diviser,VER,0.17
dominerai,dominer,VER,0.17
dormiraient,dormir,VER,0.17
doses,doser,VER,0.17
douiller,douiller,VER,0.17
draguées,draguer,VER,0.17
durcissent,durcir,VER,0.17
débarquerez,débarquer,VER,0.17
débarqueront,débarquer,VER,0.17
débattrons,débattre,VER,0.17
débraillé,débrailler,VER,0.17
débutons,débuter,VER,0.17
décalez,décaler,VER,0.17
décanter,décanter,VER,0.17
déchargera,décharger,VER,0.17
décharné,décharner,VER,0.17
déchiffrera,déchiffrer,VER,0.17
déchira,déchirer,VER,0.17
déchirons,déchirer,VER,0.17
déclariez,déclarer,VER,0.17
déconcertent,déconcerter,VER,0.17
décortique,décortiquer,VER,0.17
décousue,découdre,VER,0.17
décrites,décrire,VER,0.17
défenestrer,défenestrer,VER,0.17
défilaient,défiler,VER,0.17
défilant,défiler,VER,0.17
défroisse,défroisser,VER,0.17
dégorger,dégorger,VER,0.17
dégrafez,dégrafer,VER,0.17
déguisais,déguiser,VER,0.17
déguisant,déguiser,VER,0.17
délaissait,délaisser,VER,0.17
déliez,délier,VER,0.17
délirent,délirer,VER,0.17
déléguée,déléguer,VER,0.17
démasquant,démasquer,VER,0.17
démolisses,démolir,VER,0.17
démêle,démêler,VER,0.17
dénichera,dénicher,VER,0.17
dénuées,dénuer,VER,0.17
dépassaient,dépasser,VER,0.17
dépende,dépendre,VER,0.17
dépenserai,dépenser,VER,0.17
déplorer,déplorer,VER,0.17
dépucelle,dépuceler,VER,0.17
députée,députer,VER,0.17
déraisonnez,déraisonner,VER,0.17
dératiser,dératiser,VER,0.17
déride,dérider,VER,0.17
désarçonner,désarçonner,VER,0.17
désemplit,désemplir,VER,0.17
désirera,désirer,VER,0.17
détachait,détacher,VER,0.17
détachées,détacher,VER,0.17
déviés,dévier,VER,0.17
dévorez,dévorer,VER,0.17
dézingue,dézinguer,VER,0.17
effondrés,effondrer,VER,0.17
embarqua,embarquer,VER,0.17
embrasserait,embrasser,VER,0.17
emménageons,emménager,VER,0.17
empochée,empocher,VER,0.17
empoignez,empoigner,VER,0.17
empresser,empresser,VER,0.17
empêtrée,empêtrer,VER,0.17
encaissera,encaisser,VER,0.17
encombrée,encombrer,VER,0.17
encombrés,encombrer,VER,0.17
endurent,endurer,VER,0.17
enflés,enfler,VER,0.17
engageraient,engager,VER,0.17
engourdis,engourdir,VER,0.17
engueulaient,engueuler,VER,0.17
enlacent,enlacer,VER,0.17
enlevions,enlever,VER,0.17
ennuyant,ennuyer,VER,0.17
enrichies,enrichir,VER,0.17
enrobés,enrober,VER,0.17
enrôle,enrôler,VER,0.17
enrôlés,enrôler,VER,0.17
enseigniez,enseigner,VER,0.17
enthousiasmée,enthousiasmer,VER,0.17
entourées,entourer,VER,0.17
entrerions,entrer,VER,0.17
entrevu,entrevoir,VER,0.17
enveloppa,envelopper,VER,0.17
envisageriez,envisager,VER,0.17
ergote,ergoter,VER,0.17
espionniez,espionner,VER,0.17
esseulée,esseuler,VER,0.17
estimant,estimer,VER,0.17
examina,examiner,VER,0.17
exaucerai,exaucer,VER,0.17
excitaient,exciter,VER,0.17
exhorté,exhorter,VER,0.17
exigées,exiger,VER,0.17
explorais,explorer,VER,0.17
explorerons,explorer,VER,0.17
exporter,exporter,VER,0.17
exposiez,exposer,VER,0.17
extrais,extraire,VER,0.17
fabriquerais,fabriquer,VER,0.17
familiarisé,familiariser,VER,0.17
façonne,façonner,VER,0.17
ferrais,ferrer,VER,0.17
ficeler,ficeler,VER,0.17
ficelée,ficeler,VER,0.17
ficheront,ficher,VER,0.17
figent,figer,VER,0.17
filiez,filer,VER,0.17
finances,financer,VER,0.17
flageller,flageller,VER,0.17
flamboyant,flamboyer,VER,0.17
flanques,flanquer,VER,0.17
flasher,flasher,VER,0.17
fléchis,fléchir,VER,0.17
fonctionnant,fonctionner,VER,0.17
fondèrent,fonder,VER,0.17
fonça,foncer,VER,0.17
fouillerait,fouiller,VER,0.17
fouinais,fouiner,VER,0.17
fourrent,fourrer,VER,0.17
fourvoyés,fourvoyer,VER,0.17
franchies,franchir,VER,0.17
franchisse,franchir,VER,0.17
fréquentiez,fréquenter,VER,0.17
fuirait,fuir,VER,0.17
fumerez,fumer,VER,0.17
félicitent,féliciter,VER,0.17
gageons,gager,VER,0.17
gangrené,gangrener,VER,0.17
garerai,garer,VER,0.17
garnis,garnir,VER,0.17
gazouillent,gazouiller,VER,0.17
gelant,geler,VER,0.17
gerbant,gerber,VER,0.17
gigotez,gigoter,VER,0.17
glissera,glisser,VER,0.17
gouvernaient,gouverner,VER,0.17
gouvernes,gouverner,VER,0.17
gouvernée,gouverner,VER,0.17
grandie,grandir,VER,0.17
grandissais,grandir,VER,0.17
gratifie,gratifier,VER,0.17
gratinées,gratiner,VER,0.17
gratouille,gratouiller,VER,0.17
grimperais,grimper,VER,0.17
gueulais,gueuler,VER,0.17
guidaient,guider,VER,0.17
gémissez,gémir,VER,0.17
gênons,gêner,VER,0.17
habilitée,habiliter,VER,0.17
habituait,habituer,VER,0.17
harcèlera,harceler,VER,0.17
harder,harder,VER,0.17
haïssaient,haïr,VER,0.17
heurta,heurter,VER,0.17
hiberné,hiberner,VER,0.17
hydraté,hydrater,VER,0.17
idolâtre,idolâtrer,VER,0.17
idolâtrent,idolâtrer,VER,0.17
illuminera,illuminer,VER,0.17
illuminez,illuminer,VER,0.17
immerge,immerger,VER,0.17
immolés,immoler,VER,0.17
implantée,implanter,VER,0.17
incarnes,incarner,VER,0.17
incise,inciser,VER,0.17
incommodez,incommoder,VER,0.17
incrustées,incruster,VER,0.17
induis,induire,VER,0.17
influenceront,influencer,VER,0.17
informa,informer,VER,0.17
inhaler,inhaler,VER,0.17
injuriait,injurier,VER,0.17
insisterais,insister,VER,0.17
inséminer,inséminer,VER,0.17
interagir,interagir,VER,0.17
interprètent,interpréter,VER,0.17
interprétais,interpréter,VER,0.17
interprétera,interpréter,VER,0.17
interverti,intervertir,VER,0.17
interviendrais,intervenir,VER,0.17
intitulait,intituler,VER,0.17
introduira,introduire,VER,0.17
introduisant,introduire,VER,0.17
investiront,investir,VER,0.17
inviterez,inviter,VER,0.17
invoqués,invoquer,VER,0.17
irriguer,irriguer,VER,0.17
jacte,jacter,VER,0.17
jaillissait,jaillir,VER,0.17
jaillissant,jaillir,VER,0.17
jeûnent,jeûner,VER,0.17
juché,jucher,VER,0.17
juraient,jurer,VER,0.17
justifiait,justifier,VER,0.17
libérerais,libérer,VER,0.17
liguent,liguer,VER,0.17
liront,lire,VER,0.17
livrerais,livrer,VER,0.17
logerait,loger,VER,0.17
loua,louer,VER,0.17
louerons,louer,VER,0.17
loupez,louper,VER,0.17
lustre,lustrer,VER,0.17
lâchons,lâcher,VER,0.17
lèverez,lever,VER,0.17
légués,léguer,VER,0.17
maltraitaient,maltraiter,VER,0.17
manient,manier,VER,0.17
manqueraient,manquer,VER,0.17
maquillerai,maquiller,VER,0.17
marbrée,marbrer,VER,0.17
materai,mater,VER,0.17
matérialisé,matérialiser,VER,0.17
menottés,menotter,VER,0.17
meuvent,mouvoir,VER,0.17
mijotés,mijoter,VER,0.17
millésimé,millésimer,VER,0.17
mina,miner,VER,0.17
minant,miner,VER,0.17
minuter,minuter,VER,0.17
modifient,modifier,VER,0.17
modifions,modifier,VER,0.17
moquées,moquer,VER,0.17
musée,muser,VER,0.17
musées,muser,VER,0.17
mutile,mutiler,VER,0.17
médit,médire,VER,0.17
mélangera,mélanger,VER,0.17
naîtraient,naître,VER,0.17
niaiser,niaiser,VER,0.17
noierai,noyer,VER,0.17
nommiez,nommer,VER,0.17
nouées,nouer,VER,0.17
négligeant,négliger,VER,0.17
objective,objectiver,VER,0.17
obligeaient,obliger,VER,0.17
obnubilée,obnubiler,VER,0.17
obstrués,obstruer,VER,0.17
obtiendriez,obtenir,VER,0.17
oppressait,oppresser,VER,0.17
orientés,orienter,VER,0.17
ornent,orner,VER,0.17
osaient,oser,VER,0.17
oubliaient,oublier,VER,0.17
outragez,outrager,VER,0.17
pacifié,pacifier,VER,0.17
parent,parer,VER,0.17
parodie,parodier,VER,0.17
pavoiser,pavoiser,VER,0.17
peindras,peindre,VER,0.17
pelotes,peloter,VER,0.17
pendras,pendre,VER,0.17
percevra,percevoir,VER,0.17
perdraient,perdre,VER,0.17
permettaient,permettre,VER,0.17
permettons,permettre,VER,0.17
pervertie,pervertir,VER,0.17
perçant,percer,VER,0.17
phrase,phraser,VER,0.17
pigeais,piger,VER,0.17
pigeonné,pigeonner,VER,0.17
pillant,piller,VER,0.17
piloterai,piloter,VER,0.17
pimente,pimenter,VER,0.17
pincée,pincer,VER,0.17
piqueras,piquer,VER,0.17
pisté,pister,VER,0.17
placerait,placer,VER,0.17
planterais,planter,VER,0.17
planteras,planter,VER,0.17
plaquerais,plaquer,VER,0.17
pliant,plier,VER,0.17
plierons,plier,VER,0.17
plissés,plisser,VER,0.17
pointaient,pointer,VER,0.17
pointerai,pointer,VER,0.17
polarisée,polariser,VER,0.17
polluées,polluer,VER,0.17
potasser,potasser,VER,0.17
pourchassés,pourchasser,VER,0.17
pourriront,pourrir,VER,0.17
poursuivraient,poursuivre,VER,0.17
prescrive,prescrire,VER,0.17
pressure,pressurer,VER,0.17
priverait,priver,VER,0.17
proclament,proclamer,VER,0.17
promettaient,promettre,VER,0.17
préconisent,préconiser,VER,0.17
prénommée,prénommer,VER,0.17
présentai,présenter,VER,0.17
préservait,préserver,VER,0.17
présidais,présider,VER,0.17
prétendit,prétendre,VER,0.17
puisant,puiser,VER,0.17
pulsé,pulser,VER,0.17
pulvérisés,pulvériser,VER,0.17
punirons,punir,VER,0.17
putasse,putasser,VER,0.17
putréfiée,putréfier,VER,0.17
pâtit,pâtir,VER,0.17
pétrie,pétrir,VER,0.17
pétés,péter,VER,0.17
rabaisses,rabaisser,VER,0.17
rabibocher,rabibocher,VER,0.17
raccompagnerais,raccompagner,VER,0.17
rafles,rafler,VER,0.17
raidir,raidir,VER,0.17
rajeunissez,rajeunir,VER,0.17
ralenties,ralentir,VER,0.17
ralentissais,ralentir,VER,0.17
rallié,rallier,VER,0.17
rallongez,rallonger,VER,0.17
rallumes,rallumer,VER,0.17
rament,ramer,VER,0.17
ramoner,ramoner,VER,0.17
ramèneriez,ramener,VER,0.17
ranimés,ranimer,VER,0.17
rationnés,rationner,VER,0.17
rattachés,rattacher,VER,0.17
reboire,reboire,VER,0.17
rebondissent,rebondir,VER,0.17
reboutonnez,reboutonner,VER,0.17
rebrousse,rebrousser,VER,0.17
recentrer,recentrer,VER,0.17
reconsidérez,reconsidérer,VER,0.17
recours,recourir,VER,0.17
recrachez,recracher,VER,0.17
redevenais,redevenir,VER,0.17
redeviennes,redevenir,VER,0.17
redoublent,redoubler,VER,0.17
redressent,redresser,VER,0.17
refermées,refermer,VER,0.17
refilent,refiler,VER,0.17
refroidie,refroidir,VER,0.17
refroidies,refroidir,VER,0.17
refuseriez,refuser,VER,0.17
rejetaient,rejeter,VER,0.17
rejetterais,rejeter,VER,0.17
rejetteront,rejeter,VER,0.17
relaieront,relayer,VER,0.17
relèverons,relever,VER,0.17
remariés,remarier,VER,0.17
remboursait,rembourser,VER,0.17
remords,remordre,VER,0.17
rempile,rempiler,VER,0.17
remplirez,remplir,VER,0.17
remplisses,remplir,VER,0.17
remplissiez,remplir,VER,0.17
remportait,remporter,VER,0.17
rencarder,rencarder,VER,0.17
renfermait,renfermer,VER,0.17
renfloue,renflouer,VER,0.17
renforçait,renforcer,VER,0.17
rengaine,rengainer,VER,0.17
reniflez,renifler,VER,0.17
renseignerait,renseigner,VER,0.17
renvoya,renvoyer,VER,0.17
repositionner,repositionner,VER,0.17
repousserait,repousser,VER,0.17
reprendrait,reprendre,VER,0.17
reprochais,reprocher,VER,0.17
ressaisit,ressaisir,VER,0.17
ressemblé,ressembler,VER,0.17
ressentiriez,ressentir,VER,0.17
resservez,resservir,VER,0.17
ressortiras,ressortir,VER,0.17
restreinte,restreindre,VER,0.17
retardais,retarder,VER,0.17
retombez,retomber,VER,0.17
retournèrent,retourner,VER,0.17
retravailles,retravailler,VER,0.17
revendiquant,revendiquer,VER,0.17
reversé,reverser,VER,0.17
revues,revoir,VER,0.17
rhabillée,rhabiller,VER,0.17
rigolerai,rigoler,VER,0.17
risquerez,risquer,VER,0.17
rodait,roder,VER,0.17
rongées,ronger,VER,0.17
ronronner,ronronner,VER,0.17
rougie,rougir,VER,0.17
rouleront,rouler,VER,0.17
roulées,rouler,VER,0.17
rouspétant,rouspéter,VER,0.17
réagissait,réagir,VER,0.17
réaliserait,réaliser,VER,0.17
récompensait,récompenser,VER,0.17
régénéré,régénérer,VER,0.17
régénérés,régénérer,VER,0.17
réinitialiser,réinitialiser,VER,0.17
réinséré,réinsérer,VER,0.17
réinterroger,réinterroger,VER,0.17
répariez,réparer,VER,0.17
répartie,répartir,VER,0.17
réquisitionnez,réquisitionner,VER,0.17
résista,résister,VER,0.17
résonnera,résonner,VER,0.17
réveilleraient,réveiller,VER,0.17
réveillèrent,réveiller,VER,0.17
révélerons,révéler,VER,0.17
réélire,réélire,VER,0.17
rêvés,rêver,VER,0.17
sabré,sabrer,VER,0.17
sacrifiera,sacrifier,VER,0.17
saisirai,saisir,VER,0.17
sauvions,sauver,VER,0.17
scotcher,scotcher,VER,0.17
scrutent,scruter,VER,0.17
sculptées,sculpter,VER,0.17
semées,semer,VER,0.17
sertie,sertir,VER,0.17
sevrés,sevrer,VER,0.17
signeriez,signer,VER,0.17
sillonnant,sillonner,VER,0.17
sodomise,sodomiser,VER,0.17
soigneraient,soigner,VER,0.17
soignerez,soigner,VER,0.17
soignerons,soigner,VER,0.17
soldés,solder,VER,0.17
solidifie,solidifier,VER,0.17
sollicitera,solliciter,VER,0.17
sombres,sombrer,VER,0.17
sommeillent,sommeiller,VER,0.17
somnole,somnoler,VER,0.17
soudées,souder,VER,0.17
soulageait,soulager,VER,0.17
sous-entendais,sous-entendre,VER,0.17
sous-louer,sous-louer,VER,0.17
souscrivez,souscrire,VER,0.17
stockez,stocker,VER,0.17
stérilisez,stériliser,VER,0.17
stérilisé,stériliser,VER,0.17
subiras,subir,VER,0.17
subjuguée,subjuguer,VER,0.17
succombant,succomber,VER,0.17
sucre,sucrer,VER,0.17
suggériez,suggérer,VER,0.17
supplieront,supplier,VER,0.17
suppliez,supplier,VER,0.17
supprimait,supprimer,VER,0.17
suppure,suppurer,VER,0.17
surgirent,surgir,VER,0.17
surligné,surligner,VER,0.17
surmontera,surmonter,VER,0.17
surviendra,survenir,VER,0.17
séduise,séduire,VER,0.17
sélectionnées,sélectionner,VER,0.17
sépareraient,séparer,VER,0.17
tamiser,tamiser,VER,0.17
tanguer,tanguer,VER,0.17
tannée,tanner,VER,0.17
tarda,tarder,VER,0.17
tarées,tarer,VER,0.17
tassez,tasser,VER,0.17
tenterez,tenter,VER,0.17
tintait,tinter,VER,0.17
tombions,tomber,VER,0.17
tordaient,tordre,VER,0.17
tordais,tordre,VER,0.17
trahies,trahir,VER,0.17
trancherait,trancher,VER,0.17
traqueront,traquer,VER,0.17
traînerons,traîner,VER,0.17
tremperais,tremper,VER,0.17
tressée,tresser,VER,0.17
troquez,troquer,VER,0.17
trottent,trotter,VER,0.17
truandé,truander,VER,0.17
trébuches,trébucher,VER,0.17
tuyauté,tuyauter,VER,0.17
télégraphiez,télégraphier,VER,0.17
téléphoneras,téléphoner,VER,0.17
tétanisé,tétaniser,VER,0.17
unirent,unir,VER,0.17
urines,uriner,VER,0.17
usent,user,VER,0.17
utiliseriez,utiliser,VER,0.17
vagabondent,vagabonder,VER,0.17
vengea,venger,VER,0.17
versés,verser,VER,0.17
violente,violenter,VER,0.17
visiez,viser,VER,0.17
visiterons,visiter,VER,0.17
vissez,visser,VER,0.17
vissée,visser,VER,0.17
voterons,voter,VER,0.17
vouaient,vouer,VER,0.17
vérifieras,vérifier,VER,0.17
zappes,zapper,VER,0.17
zigzague,zigzaguer,VER,0.17
éblouissant,éblouir,VER,0.17
échafauder,échafauder,VER,0.17
échangeons,échanger,VER,0.17
échapperais,échapper,VER,0.17
échauffée,échauffer,VER,0.17
échouerons,échouer,VER,0.17
écoeurer,écoeurer,VER,0.17
écoeuré,écoeurer,VER,0.17
écorcherai,écorcher,VER,0.17
écoutai,écouter,VER,0.17
élargissant,élargir,VER,0.17
élevaient,élever,VER,0.17
éliminait,éliminer,VER,0.17
émaillée,émailler,VER,0.17
émousse,émousser,VER,0.17
énervons,énerver,VER,0.17
épargnait,épargner,VER,0.17
épelez,épeler,VER,0.17
épouseriez,épouser,VER,0.17
épouvantes,épouvanter,VER,0.17
épuisera,épuiser,VER,0.17
établissait,établir,VER,0.17
étouffées,étouffer,VER,0.17
étourdir,étourdir,VER,0.17
étrangleront,étrangler,VER,0.17
évacueront,évacuer,VER,0.17
évadèrent,évader,VER,0.17
évadée,évader,VER,0.17
évaporés,évaporer,VER,0.17
évoquions,évoquer,VER,0.17
ôteras,ôter,VER,0.17
ôterez,ôter,VER,0.17
ôtiez,ôter,VER,0.17
abaisses,abaisser,VER,0.16
abandonnèrent,abandonner,VER,0.16
abonnés,abonner,VER,0.16
aborda,aborder,VER,0.16
abrutissent,abrutir,VER,0.16
absentait,absenter,VER,0.16
absolve,absoudre,VER,0.16
absorbés,absorber,VER,0.16
accommoderais,accommoder,VER,0.16
accompagnerais,accompagner,VER,0.16
accomplissions,accomplir,VER,0.16
accoucherait,accoucher,VER,0.16
accouchée,accoucher,VER,0.16
accourait,accourir,VER,0.16
accueillerait,accueillir,VER,0.16
accusons,accuser,VER,0.16
acquittez,acquitter,VER,0.16
adaptes,adapter,VER,0.16
adira,adire,VER,0.16
administrerai,administrer,VER,0.16
administrés,administrer,VER,0.16
adonnaient,adonner,VER,0.16
affairé,affairer,VER,0.16
affichons,afficher,VER,0.16
affrontions,affronter,VER,0.16
agencé,agencer,VER,0.16
aggravés,aggraver,VER,0.16
agrafe,agrafer,VER,0.16
agrandissant,agrandir,VER,0.16
ailée,ailer,VER,0.16
aimèrent,aimer,VER,0.16
allaitait,allaiter,VER,0.16
allaité,allaiter,VER,0.16
allégées,alléger,VER,0.16
alterné,alterner,VER,0.16
amarrez,amarrer,VER,0.16
amputez,amputer,VER,0.16
amputées,amputer,VER,0.16
amuserons,amuser,VER,0.16
analysant,analyser,VER,0.16
anesthésiez,anesthésier,VER,0.16
anticipons,anticiper,VER,0.16
appliquant,appliquer,VER,0.16
apprêtiez,apprêter,VER,0.16
appuierait,appuyer,VER,0.16
appuyaient,appuyer,VER,0.16
armait,armer,VER,0.16
arnaquant,arnaquer,VER,0.16
aromatisé,aromatiser,VER,0.16
arrimé,arrimer,VER,0.16
