Word,lemme,cgram,freq
chose,chose,NOM,1321.79
temps,temps,NOM,1031.05
vie,vie,NOM,986.59
fois,fois,NOM,899.25
peu,peu,NOM,894.78
père,père,NOM,879.31
dieu,dieu,NOM,852.91
monde,monde,NOM,823.62
femme,femme,NOM,806.57
homme,homme,NOM,781.11
accord,accord,NOM,761.77
besoin,besoin,NOM,758.04
ans,an,NOM,718.17
mère,mère,NOM,672
jour,jour,NOM,635.22
fille,fille,NOM,627.59
gens,gens,NOM,594.29
monsieur,monsieur,NOM,583.45
maison,maison,NOM,570.3
bonjour,bonjour,NOM,569.88
nuit,nuit,NOM,557.56
soir,soir,NOM,555.85
peur,peur,NOM,551.83
maman,maman,NOM,537.44
nom,nom,NOM,528.17
argent,argent,NOM,515.04
fils,fils,NOM,480.15
air,air,NOM,473.5
tête,tête,NOM,453.13
choses,chose,NOM,451.83
amour,amour,NOM,450.46
enfants,enfant,NOM,448.33
jours,jour,NOM,426.7
raison,raison,NOM,424.28
heure,heure,NOM,415.4
moment,moment,NOM,403.25
problème,problème,NOM,391.2
coup,coup,NOM,389.49
voiture,voiture,NOM,388.87
fait,fait,NOM,384.71
merci,merci,NOM,378.44
mort,mort,NOM,372.07
travail,travail,NOM,367.43
ami,ami,NOM,360.9
famille,famille,NOM,357.75
hommes,homme,NOM,342.44
chance,chance,NOM,334.02
tout,tout,NOM,330.6
idée,idée,NOM,330.39
mal,mal,NOM,318.27
yeux,oeil,NOM,315.89
mois,mois,NOM,312.31
frère,frère,NOM,311.45
sang,sang,NOM,304.3
part,part,NOM,299.31
histoire,histoire,NOM,295.32
heures,heure,NOM,294.39
question,question,NOM,293.63
eau,eau,NOM,290.61
gars,gars,NOM,289.63
porte,porte,NOM,288.39
putain,putain,NOM,287.83
enfant,enfant,NOM,287.26
main,main,NOM,286.62
type,type,NOM,280.62
cas,cas,NOM,280.59
place,place,NOM,280.54
ville,ville,NOM,277.98
salut,salut,NOM,277.35
terre,terre,NOM,276.29
truc,truc,NOM,274.94
police,police,NOM,274.31
suite,suite,NOM,274.18
matin,matin,NOM,265.03
chambre,chambre,NOM,263.93
revoir,revoir,NOM,262.05
papa,papa,NOM,259.01
mari,mari,NOM,254.92
mec,mec,NOM,252.94
amis,ami,NOM,252.66
côté,côté,NOM,250.51
corps,corps,NOM,250.15
madame,madame,NOM,249.32
train,train,NOM,244.4
femmes,femme,NOM,242.75
coeur,coeur,NOM,224.98
docteur,docteur,NOM,223.48
genre,genre,NOM,219.66
feu,feu,NOM,215.87
filles,fille,NOM,213.97
cause,cause,NOM,213.51
mains,main,NOM,212.97
guerre,guerre,NOM,212.82
façon,façon,NOM,212.6
envie,envie,NOM,210.62
affaire,affaire,NOM,207.5
fin,fin,NOM,207.34
merde,merde,NOM,206.68
reste,reste,NOM,203.1
pays,pays,NOM,202.57
boulot,boulot,NOM,198.68
minutes,minute,NOM,197.45
école,école,NOM,197.04
endroit,endroit,NOM,196.75
film,film,NOM,195.1
peine,peine,NOM,193.42
personne,personne,NOM,190.95
vérité,vérité,NOM,190.21
chef,chef,NOM,189.79
garçon,garçon,NOM,188.41
point,point,NOM,186.7
années,année,NOM,186.61
affaires,affaire,NOM,186.32
semaine,semaine,NOM,186.01
instant,instant,NOM,182.14
partie,partie,NOM,177.81
plaisir,plaisir,NOM,177.4
parents,parent,NOM,177.04
lit,lit,NOM,176.1
droit,droit,NOM,175.6
tour,tour,NOM,175.56
mot,mot,NOM,174.83
bébé,bébé,NOM,173.82
aide,aide,NOM,171.41
musique,musique,NOM,168.89
roi,roi,NOM,166.34
journée,journée,NOM,165.35
faute,faute,NOM,163.19
confiance,confiance,NOM,162.88
numéro,numéro,NOM,162.08
bonsoir,bonsoir,NOM,161.16
chien,chien,NOM,158.77
mariage,mariage,NOM,158.58
café,café,NOM,157.56
attention,attention,NOM,156.9
jeu,jeu,NOM,156.79
bureau,bureau,NOM,156.68
service,service,NOM,156
téléphone,téléphone,NOM,155.68
messieurs,monsieur,NOM,155.66
soeur,soeur,NOM,155.22
verre,verre,NOM,154.13
lieu,lieu,NOM,153.12
route,route,NOM,152.83
capitaine,capitaine,NOM,150.59
âge,âge,NOM,150.45
bras,bras,NOM,149.26
an,an,NOM,148.41
seigneur,seigneur,NOM,147.72
cul,cul,NOM,145.85
paix,paix,NOM,144.86
minute,minute,NOM,144.83
cours,cours,NOM,143.05
prison,prison,NOM,142.97
ciel,ciel,NOM,142.22
avis,avis,NOM,139.22
compte,compte,NOM,138.88
fête,fête,NOM,138.03
retour,retour,NOM,138.02
état,état,NOM,136.81
ordre,ordre,NOM,132.5
esprit,esprit,NOM,131.7
petit,petit,NOM,131.7
président,président,NOM,131.53
voix,voix,NOM,130.83
année,année,NOM,129.64
problèmes,problème,NOM,128.87
faim,faim,NOM,127.49
rue,rue,NOM,127.35
pas,pas,NOM,127.06
honneur,honneur,NOM,126.78
prix,prix,NOM,126.55
hôpital,hôpital,NOM,126.08
retard,retard,NOM,125.65
visage,visage,NOM,125.52
vieux,vieux,NOM,124.54
face,face,NOM,124.33
oncle,oncle,NOM,124.11
photo,photo,NOM,122.47
patron,patron,NOM,122.44
âme,âme,NOM,122.22
bout,bout,NOM,121.12
soleil,soleil,NOM,120.72
dollars,dollar,NOM,120.22
général,général,NOM,119.61
plan,plan,NOM,119.54
maître,maître,NOM,118.88
gueule,gueule,NOM,118.45
questions,question,NOM,118.19
équipe,équipe,NOM,118
sens,sens,NOM,117.57
cheveux,cheveu,NOM,116.16
lumière,lumière,NOM,116.02
rapport,rapport,NOM,115.57
bois,bois,NOM,115.56
propos,propos,NOM,115.21
arme,arme,NOM,114.4
chemin,chemin,NOM,114.34
amie,ami,NOM,113.54
choix,choix,NOM,113.35
sécurité,sécurité,NOM,112.69
livre,livre,NOM,112.43
médecin,médecin,NOM,112.35
voyage,voyage,NOM,112.19
table,table,NOM,111.44
salle,salle,NOM,111.1
pièce,pièce,NOM,110.66
fond,fond,NOM,110.07
or,or,NOM,109.96
début,début,NOM,109.88
fric,fric,NOM,108.99
lettre,lettre,NOM,108.79
courant,courant,NOM,108.69
pieds,pied,NOM,108.57
force,force,NOM,108.29
sujet,sujet,NOM,107.92
hôtel,hôtel,NOM,107.73
bateau,bateau,NOM,106.55
nouveau,nouveau,NOM,106.48
trucs,truc,NOM,106.41
sac,sac,NOM,105.96
camp,camp,NOM,105.92
armes,arme,NOM,105.82
personnes,personne,NOM,105.79
peuple,peuple,NOM,105.65
avion,avion,NOM,105.54
silence,silence,NOM,105.53
pied,pied,NOM,105.51
calme,calme,NOM,105.08
espèce,espèce,NOM,105.04
semaines,semaine,NOM,104.84
mots,mot,NOM,104.72
télé,télé,NOM,104.35
honte,honte,NOM,103.26
colonel,colonel,NOM,102.86
situation,situation,NOM,101.39
erreur,erreur,NOM,101.33
dos,dos,NOM,100.34
accident,accident,NOM,100.11
message,message,NOM,99.7
mer,mer,NOM,99.49
rêve,rêve,NOM,99.39
effet,effet,NOM,99.17
chérie,chéri,NOM,98.95
sorte,sorte,NOM,98.33
cadeau,cadeau,NOM,98.09
bordel,bordel,NOM,97.84
doute,doute,NOM,97.51
oeil,oeil,NOM,97.13
scène,scène,NOM,96.66
carte,carte,NOM,96.11
soirée,soirée,NOM,94.36
armée,armée,NOM,93.97
premier,premier,NOM,93.68
coin,coin,NOM,93.43
con,con,NOM,93.43
agent,agent,NOM,92.42
rendez-vous,rendez-vous,NOM,91.95
exemple,exemple,NOM,91.83
groupe,groupe,NOM,90.16
bon,bon,NOM,90.13
professeur,professeur,NOM,90.02
intérieur,intérieur,NOM,89.75
habitude,habitude,NOM,89.71
bien,bien,NOM,89.61
pouvoir,pouvoir,NOM,89.52
avocat,avocat,NOM,89.28
santé,santé,NOM,88.58
impression,impression,NOM,88.3
millions,million,NOM,87.92
pute,pute,NOM,87.91
bouche,bouche,NOM,87.75
village,village,NOM,87.6
diable,diable,NOM,87.54
loi,loi,NOM,87.37
photos,photo,NOM,86.63
dame,dame,NOM,86.5
visite,visite,NOM,86.34
enfer,enfer,NOM,86.02
flics,flic,NOM,85.97
livres,livre,NOM,85.69
cheval,cheval,NOM,85.42
cuisine,cuisine,NOM,85.08
ordres,ordre,NOM,84.75
dîner,dîner,NOM,84.73
vue,vue,NOM,84.42
peau,peau,NOM,83.83
forme,forme,NOM,82.61
coups,coup,NOM,82.33
nouvelles,nouveau,NOM,82.08
meurtre,meurtre,NOM,81.94
crime,crime,NOM,81.77
est,est,NOM,81.74
mme,mme,NOM,81.64
a,a,NOM,81.36
secret,secret,NOM,81.34
vin,vin,NOM,80.92
appel,appel,NOM,80.88
anniversaire,anniversaire,NOM,80.24
lieutenant,lieutenant,NOM,80.05
mission,mission,NOM,80.02
réponse,réponse,NOM,79.19
bruit,bruit,NOM,78.94
frères,frère,NOM,78.94
être,être,NOM,78.78
bonheur,bonheur,NOM,78.34
morts,mort,NOM,78.09
balle,balle,NOM,77.32
bord,bord,NOM,77.06
garde,garde,NOM,76.76
danger,danger,NOM,76.73
pitié,pitié,NOM,76.38
liberté,liberté,NOM,76.28
conneries,connerie,NOM,75.75
surprise,surprise,NOM,75.62
trou,trou,NOM,75.32
haut,haut,NOM,75.22
grand-père,grand-père,NOM,75.19
nez,nez,NOM,75.18
boîte,boîte,NOM,74.58
fleurs,fleur,NOM,74.56
moitié,moitié,NOM,74.25
vol,vol,NOM,74.14
mademoiselle,mademoiselle,NOM,73.98
but,but,NOM,73.8
ferme,ferme,NOM,73.53
marché,marché,NOM,72.73
robe,robe,NOM,72.72
poste,poste,NOM,72.64
mecs,mec,NOM,72.61
journal,journal,NOM,72.5
avenir,avenir,NOM,72.47
grand-mère,grand-mère,NOM,72.39
seconde,seconde,NOM,72.34
cour,cour,NOM,71.8
bas,bas,NOM,71.78
gauche,gauche,NOM,71.66
vent,vent,NOM,71.5
super,super,NOM,71.48
radio,radio,NOM,71.31
i,i,NOM,71.21
joie,joie,NOM,71.07
parole,parole,NOM,71.07
banque,banque,NOM,70.79
courage,courage,NOM,70.7
tante,tante,NOM,70.69
classe,classe,NOM,70.46
secours,secours,NOM,70.36
fenêtre,fenêtre,NOM,70.2
m,m,NOM,69.91
laisse,laisse,NOM,69.88
appartement,appartement,NOM,69.77
ligne,ligne,NOM,69.42
société,société,NOM,69.38
bande,bande,NOM,69.1
chéri,chéri,NOM,69.08
liste,liste,NOM,69.07
compagnie,compagnie,NOM,68.9
petite,petit,NOM,68.89
conseil,conseil,NOM,68.86
clé,clé,NOM,68.73
grand,grand,NOM,68.73
milieu,milieu,NOM,68.6
beauté,beauté,NOM,68.57
bière,bière,NOM,68.55
colère,colère,NOM,67.91
thé,thé,NOM,67.84
signe,signe,NOM,67.74
vacances,vacance,NOM,67.6
flic,flic,NOM,67.53
jambes,jambe,NOM,67.51
départ,départ,NOM,67.35
adresse,adresse,NOM,67.28
époque,époque,NOM,67.23
vaisseau,vaisseau,NOM,67.11
salaud,salaud,NOM,66.74
victime,victime,NOM,66.47
héros,héros,NOM,66.17
système,système,NOM,66.12
art,art,NOM,65.93
douleur,douleur,NOM,65.78
avance,avance,NOM,65.68
travers,travers,NOM,65.6
tas,tas,NOM,65.28
présent,présent,NOM,65.14
pote,pote,NOM,65.03
tort,tort,NOM,64.89
histoires,histoire,NOM,64.6
chanson,chanson,NOM,64.5
j,j,NOM,64.31
papiers,papier,NOM,64.19
inspecteur,inspecteur,NOM,64.12
intérêt,intérêt,NOM,63.63
contrôle,contrôle,NOM,63.48
passé,passé,NOM,63.39
garçons,garçon,NOM,63.09
gosse,gosse,NOM,62.92
pain,pain,NOM,62.81
salope,salope,NOM,62.54
cinéma,cinéma,NOM,62.23
contraire,contraire,NOM,62.03
club,club,NOM,61.99
ennuis,ennui,NOM,61.89
été,été,NOM,61.8
ben,ben,NOM,61.43
rôle,rôle,NOM,61.2
copain,copain,NOM,61.14
chaussures,chaussure,NOM,61.09
dents,dent,NOM,60.94
e,e,NOM,60.91
preuve,preuve,NOM,60.79
seul,seul,NOM,60.76
blague,blague,NOM,60.33
église,église,NOM,60.2
bar,bar,NOM,60.17
ennemi,ennemi,NOM,59.98
gouvernement,gouvernement,NOM,59.82
nature,nature,NOM,59.8
c,c,NOM,59.73
dimanche,dimanche,NOM,59.67
contact,contact,NOM,59.58
dommage,dommage,NOM,59.43
taxi,taxi,NOM,59.42
lait,lait,NOM,59.41
idées,idée,NOM,59.38
rêves,rêve,NOM,59.35
demande,demande,NOM,59.26
félicitations,félicitation,NOM,59.23
langue,langue,NOM,58.95
mur,mur,NOM,58.9
droite,droite,NOM,58.44
lune,lune,NOM,58.29
match,match,NOM,58.26
glace,glace,NOM,58.09
mesdames,madame,NOM,58.03
chat,chat,NOM,57.71
cerveau,cerveau,NOM,57.67
directeur,directeur,NOM,57.65
vêtements,vêtement,NOM,57.65
espoir,espoir,NOM,57.62
films,film,NOM,57.56
couleur,couleur,NOM,57.46
importance,importance,NOM,57.32
combat,combat,NOM,57.31
dossier,dossier,NOM,57.2
o,o,NOM,57.07
mémoire,mémoire,NOM,56.6
solution,solution,NOM,56.46
faîte,faîte,NOM,56.42
juge,juge,NOM,56.4
papier,papier,NOM,56.32
copine,copain,NOM,56.28
reine,reine,NOM,56.26
gamin,gamin,NOM,55.94
idiot,idiot,NOM,55.73
expérience,expérience,NOM,55.52
to,to,NOM,55.48
manière,manière,NOM,55.43
occasion,occasion,NOM,55.39
planète,planète,NOM,55.29
position,position,NOM,55.24
quartier,quartier,NOM,55.23
meilleur,meilleur,NOM,55.22
soldats,soldat,NOM,54.96
dessus,dessus,NOM,54.77
pardon,pardon,NOM,54.7
sous-titrage,sous-titrage,NOM,54.64
décision,décision,NOM,54.63
soin,soin,NOM,54.45
commandant,commandant,NOM,54.31
types,type,NOM,54.23
noir,noir,NOM,54.22
mieux,mieux,NOM,54.12
foi,foi,NOM,54.06
jardin,jardin,NOM,54.01
enquête,enquête,NOM,53.89
client,client,NOM,53.63
poisson,poisson,NOM,53.61
centre,centre,NOM,53.46
moyen,moyen,NOM,53.27
métier,métier,NOM,53.22
bonne,bonne,NOM,53.18
toilettes,toilette,NOM,53.08
soldat,soldat,NOM,52.78
tueur,tueur,NOM,52.42
attaque,attaque,NOM,52.39
regard,regard,NOM,52.39
secondes,seconde,NOM,52.2
maladie,maladie,NOM,52.18
réalité,réalité,NOM,52.15
magasin,magasin,NOM,51.97
dire,dire,NOM,51.94
destin,destin,NOM,51.93
fil,fil,NOM,51.83
ton,ton,NOM,51.73
base,base,NOM,51.69
différence,différence,NOM,51.47
image,image,NOM,51.34
spectacle,spectacle,NOM,51.14
couteau,couteau,NOM,51.08
justice,justice,NOM,50.96
chiens,chien,NOM,50.76
bus,bus,NOM,50.63
bain,bain,NOM,50.52
goût,goût,NOM,50.51
dieux,dieu,NOM,50.49
respect,respect,NOM,50.47
pont,pont,NOM,50.45
sexe,sexe,NOM,50.44
demain,demain,NOM,50.4
nord,nord,NOM,50.38
déjeuner,déjeuner,NOM,50.32
île,île,NOM,50.2
camion,camion,NOM,50.06
opération,opération,NOM,50.01
action,action,NOM,49.97
clés,clé,NOM,49.4
témoin,témoin,NOM,49.35
arbre,arbre,NOM,49.29
fou,fou,NOM,49.28
réunion,réunion,NOM,49.17
malheur,malheur,NOM,49.16
terrain,terrain,NOM,49.12
folie,folie,NOM,49.01
cartes,carte,NOM,48.84
anglais,anglais,NOM,48.81
bombe,bombe,NOM,48.7
recherche,recherche,NOM,48.7
campagne,campagne,NOM,48.61
chapeau,chapeau,NOM,48.61
défense,défense,NOM,48.56
repas,repas,NOM,48.53
monstre,monstre,NOM,48.42
lettres,lettre,NOM,47.98
ange,ange,NOM,47.9
arrière,arrière,NOM,47.39
camarade,camarade,NOM,47.32
drogue,drogue,NOM,47.2
odeur,odeur,NOM,47.19
pire,pire,NOM,47.19
clients,client,NOM,47.03
gosses,gosse,NOM,47.03
voie,voie,NOM,47.01
hasard,hasard,NOM,46.98
zone,zone,NOM,46.97
danse,danse,NOM,46.92
arrêt,arrêt,NOM,46.8
chasse,chasse,NOM,46.8
preuves,preuve,NOM,46.75
public,public,NOM,46.72
marche,marche,NOM,46.61
règles,règle,NOM,46.34
jambe,jambe,NOM,46.31
princesse,prince,NOM,46.31
ventre,ventre,NOM,46.07
risque,risque,NOM,45.98
doigts,doigt,NOM,45.86
sol,sol,NOM,45.83
shérif,shérif,NOM,45.75
pauvre,pauvre,NOM,45.73
contrat,contrat,NOM,45.7
mlle,mlle,NOM,45.69
niveau,niveau,NOM,45.46
portes,porte,NOM,45.46
procès,procès,NOM,45.41
presse,presse,NOM,45.1
mets,mets,NOM,45.09
plage,plage,NOM,44.99
présence,présence,NOM,44.95
machine,machine,NOM,44.94
passe,passe,NOM,44.87
trésor,trésor,NOM,44.86
prince,prince,NOM,44.83
balles,balle,NOM,44.75
nourriture,nourriture,NOM,44.59
samedi,samedi,NOM,44.51
sommeil,sommeil,NOM,44.51
conscience,conscience,NOM,44.46
volonté,volonté,NOM,44.41
stop,stop,NOM,44.36
restaurant,restaurant,NOM,44.29
appareil,appareil,NOM,44.2
projet,projet,NOM,44.18
programme,programme,NOM,44.16
relation,relation,NOM,44.03
montre,montre,NOM,43.91
bête,bête,NOM,43.85
code,code,NOM,43.85
oiseau,oiseau,NOM,43.78
viande,viande,NOM,43.78
entrée,entrée,NOM,43.75
cou,cou,NOM,43.71
chevaux,cheval,NOM,43.7
forces,force,NOM,43.67
raisons,raison,NOM,43.67
animaux,animal,NOM,43.62
crise,crise,NOM,43.51
usine,usine,NOM,43.51
direction,direction,NOM,43.25
assassin,assassin,NOM,43.17
piste,piste,NOM,43.01
commissaire,commissaire,NOM,42.99
sort,sort,NOM,42.92
pluie,pluie,NOM,42.91
devoir,devoir,NOM,42.89
majesté,majesté,NOM,42.84
genoux,genou,NOM,42.82
discours,discours,NOM,42.75
toit,toit,NOM,42.63
sortie,sortie,NOM,42.58
noms,nom,NOM,42.5
billets,billet,NOM,42.4
gâteau,gâteau,NOM,42.33
bouteille,bouteille,NOM,42.31
repos,repos,NOM,42.29
énergie,énergie,NOM,42.18
épouse,époux,NOM,41.98
lycée,lycée,NOM,41.96
arrivée,arrivée,NOM,41.9
parti,parti,NOM,41.75
caméra,caméra,NOM,41.64
billet,billet,NOM,41.47
voleur,voleur,NOM,41.39
espace,espace,NOM,41.34
tombe,tombe,NOM,41.33
taille,taille,NOM,41.32
couple,couple,NOM,41.13
baiser,baiser,NOM,40.92
com,com,NOM,40.9
os,os,NOM,40.77
connard,connard,NOM,40.7
morceau,morceau,NOM,40.65
pierre,pierre,NOM,40.58
larmes,larme,NOM,40.56
voitures,voiture,NOM,40.53
château,château,NOM,40.51
théâtre,théâtre,NOM,40.51
course,course,NOM,40.45
pièces,pièce,NOM,40.44
alcool,alcool,NOM,40.29
gare,gare,NOM,40.28
passage,passage,NOM,40.2
intention,intention,NOM,40
doigt,doigt,NOM,39.83
horreur,horreur,NOM,39.79
miracle,miracle,NOM,39.78
victimes,victime,NOM,39.78
démon,démon,NOM,39.71
son,son,NOM,39.69
violence,violence,NOM,39.66
succès,succès,NOM,39.58
étage,étage,NOM,39.47
week-end,week-end,NOM,39.41
informations,information,NOM,39.3
cigarette,cigarette,NOM,39.22
acte,acte,NOM,39.19
miss,miss,NOM,39.08
oreilles,oreille,NOM,39.08
costume,costume,NOM,38.95
queue,queue,NOM,38.93
sentiments,sentiment,NOM,38.86
front,front,NOM,38.81
urgence,urgence,NOM,38.78
chaleur,chaleur,NOM,38.77
points,point,NOM,38.62
dernier,dernier,NOM,38.54
minuit,minuit,NOM,38.47
prêtre,prêtre,NOM,38.37
flingue,flingue,NOM,38.34
s,s,NOM,38.31
journaux,journal,NOM,38.3
retraite,retraite,NOM,38.3
université,université,NOM,38.22
ça,ça,NOM,38.19
ministre,ministre,NOM,38.1
champ,champ,NOM,38.05
première,premier,NOM,37.98
naissance,naissance,NOM,37.9
vitesse,vitesse,NOM,37.89
tableau,tableau,NOM,37.8
neige,neige,NOM,37.52
mètres,mètre,NOM,37.46
hiver,hiver,NOM,37.44
chauffeur,chauffeur,NOM,37.35
source,source,NOM,37.34
cousin,cousin,NOM,37.31
savoir,savoir,NOM,37.27
salon,salon,NOM,37.06
paquet,paquet,NOM,36.9
animal,animal,NOM,36.89
sentiment,sentiment,NOM,36.87
adieu,adieu,NOM,36.86
mine,mine,NOM,36.84
million,million,NOM,36.78
montagne,montagne,NOM,36.76
connaissance,connaissance,NOM,36.6
nombre,nombre,NOM,36.57
fusil,fusil,NOM,36.52
jeunes,jeune,NOM,36.52
chemise,chemise,NOM,36.48
gaz,gaz,NOM,36.33
vache,vache,NOM,36.24
poche,poche,NOM,36.23
manteau,manteau,NOM,36.16
chair,chair,NOM,36.01
lundi,lundi,NOM,36.01
veste,veste,NOM,36
ombre,ombre,NOM,35.98
coffre,coffre,NOM,35.97
détails,détail,NOM,35.96
étranger,étranger,NOM,35.72
côtés,côté,NOM,35.48
don,don,NOM,35.47
officier,officier,NOM,35.47
maisons,maison,NOM,35.44
tribunal,tribunal,NOM,35.35
pression,pression,NOM,35.33
couilles,couille,NOM,35.24
oeuvre,oeuvre,NOM,35.24
carrière,carrière,NOM,35.23
midi,midi,NOM,35.15
conversation,conversation,NOM,35.14
belle,beau,NOM,35.08
imbécile,imbécile,NOM,35.01
français,français,NOM,34.94
test,test,NOM,34.87
politique,politique,NOM,34.84
gloire,gloire,NOM,34.78
milliers,millier,NOM,34.78
génie,génie,NOM,34.65
nouvelle,nouveau,NOM,34.65
vies,vie,NOM,34.63
vrai,vrai,NOM,34.59
fesses,fesse,NOM,34.52
oreille,oreille,NOM,34.46
poids,poids,NOM,34.42
résultats,résultat,NOM,34.31
univers,univers,NOM,34.21
tard,tard,NOM,34.1
bouge,bouge,NOM,34.02
signal,signal,NOM,33.98
oiseaux,oiseau,NOM,33.96
gaffe,gaffe,NOM,33.92
lèvres,lèvre,NOM,33.91
sorcière,sorcier,NOM,33.84
impossible,impossible,NOM,33.81
sourire,sourire,NOM,33.79
fer,fer,NOM,33.65
jeux,jeu,NOM,33.65
mensonge,mensonge,NOM,33.64
note,note,NOM,33.42
article,article,NOM,33.39
série,série,NOM,33.34
talent,talent,NOM,33.28
paradis,paradis,NOM,33.23
valise,valise,NOM,33.21
règle,règle,NOM,33.17
étoiles,étoile,NOM,32.98
vélo,vélo,NOM,32.95
rouge,rouge,NOM,32.93
essence,essence,NOM,32.91
études,étude,NOM,32.87
identité,identité,NOM,32.83
souvenirs,souvenir,NOM,32.79
chaise,chaise,NOM,32.7
enfance,enfance,NOM,32.7
douche,douche,NOM,32.56
valeur,valeur,NOM,32.48
paroles,parole,NOM,32.41
arbres,arbre,NOM,32.4
titre,titre,NOM,32.4
amitié,amitié,NOM,32.39
champagne,champagne,NOM,32.38
fortune,fortune,NOM,32.35
poulet,poulet,NOM,32.33
excuses,excuse,NOM,32.15
grâce,grâce,NOM,32.08
courses,course,NOM,32.04
droits,droit,NOM,32.01
b,b,NOM,31.78
soupe,soupe,NOM,31.72
services,service,NOM,31.67
aise,aise,NOM,31.64
pistolet,pistolet,NOM,31.63
lunettes,lunette,NOM,31.61
pensées,pensée,NOM,31.61
désir,désir,NOM,31.59
haine,haine,NOM,31.49
pantalon,pantalon,NOM,31.49
aéroport,aéroport,NOM,31.44
geste,geste,NOM,31.41
vendredi,vendredi,NOM,31.36
victoire,victoire,NOM,31.31
soif,soif,NOM,31.28
lac,lac,NOM,31.16
faveur,faveur,NOM,31.09
style,style,NOM,31.08
cellule,cellule,NOM,31.06
seule,seul,NOM,31.04
parc,parc,NOM,31.02
traces,trace,NOM,30.98
t,t,NOM,30.95
enfoiré,enfoiré,NOM,30.94
relations,relation,NOM,30.92
images,image,NOM,30.79
mode,mode,NOM,30.79
passion,passion,NOM,30.71
allemands,allemand,NOM,30.66
empreintes,empreinte,NOM,30.65
rencontre,rencontre,NOM,30.61
sucre,sucre,NOM,30.57
acteur,acteur,NOM,30.51
camarades,camarade,NOM,30.5
copains,copain,NOM,30.47
rues,rue,NOM,30.46
souvenir,souvenir,NOM,30.45
zéro,zéro,NOM,30.44
fiston,fiston,NOM,30.38
examen,examen,NOM,30.37
puissance,puissance,NOM,30.37
prof,prof,NOM,30.36
moments,moment,NOM,30.34
y,y,NOM,30.26
offre,offre,NOM,30.23
choc,choc,NOM,30.22
moyens,moyen,NOM,30.2
ordinateur,ordinateur,NOM,30.2
perte,perte,NOM,30.2
porc,porc,NOM,30.18
permission,permission,NOM,30.11
aube,aube,NOM,30.04
murs,mur,NOM,30.04
échange,échange,NOM,29.97
patience,patience,NOM,29.93
vers,vers,NOM,29.91
whisky,whisky,NOM,29.89
humeur,humeur,NOM,29.8
médicaments,médicament,NOM,29.8
mise,mise,NOM,29.78
propriétaire,propriétaire,NOM,29.77
soeurs,soeur,NOM,29.76
ensemble,ensemble,NOM,29.75
fantôme,fantôme,NOM,29.71
patient,patient,NOM,29.58
forêt,forêt,NOM,29.57
gorge,gorge,NOM,29.57
palais,palais,NOM,29.55
accès,accès,NOM,29.53
caisse,caisse,NOM,29.46
excuse,excuse,NOM,29.43
secrétaire,secrétaire,NOM,29.43
notes,note,NOM,29.4
port,port,NOM,29.4
membres,membre,NOM,29.34
épée,épée,NOM,29.34
unité,unité,NOM,29.29
mouvement,mouvement,NOM,29.26
leçon,leçon,NOM,29.24
ennemis,ennemi,NOM,29.22
trace,trace,NOM,29.2
coupe,coupe,NOM,29.16
croix,croix,NOM,29.1
pilote,pilote,NOM,29.1
cimetière,cimetière,NOM,29.07
juifs,juif,NOM,29.03
nuits,nuit,NOM,28.98
fac,fac,NOM,28.94
star,star,NOM,28.91
corde,corde,NOM,28.89
cesse,cesse,NOM,28.86
froid,froid,NOM,28.73
lieux,lieu,NOM,28.73
saison,saison,NOM,28.72
cible,cible,NOM,28.69
procureur,procureur,NOM,28.68
recherches,recherche,NOM,28.6
lendemain,lendemain,NOM,28.58
bal,bal,NOM,28.57
frontière,frontière,NOM,28.54
opinion,opinion,NOM,28.43
chaîne,chaîne,NOM,28.4
labo,labo,NOM,28.36
pouvoirs,pouvoir,NOM,28.36
bataille,bataille,NOM,28.31
somme,somme,NOM,28.27
rivière,rivière,NOM,28.17
pattes,patte,NOM,28.16
revolver,revolver,NOM,28.05
artiste,artiste,NOM,28
plans,plan,NOM,28
seins,sein,NOM,27.97
cadavre,cadavre,NOM,27.93
maire,maire,NOM,27.91
poissons,poisson,NOM,27.9
printemps,printemps,NOM,27.85
vengeance,vengeance,NOM,27.85
fiancée,fiancé,NOM,27.84
médecins,médecin,NOM,27.84
ouest,ouest,NOM,27.79
émission,émission,NOM,27.75
chocolat,chocolat,NOM,27.74
cadeaux,cadeau,NOM,27.7
gardes,garde,NOM,27.7
champion,champion,NOM,27.69
pour,pour,NOM,27.69
herbe,herbe,NOM,27.64
sérieux,sérieux,NOM,27.58
blanc,blanc,NOM,27.56
ménage,ménage,NOM,27.55
piège,piège,NOM,27.53
approche,approche,NOM,27.47
mensonges,mensonge,NOM,27.41
faits,fait,NOM,27.36
pause,pause,NOM,27.3
siècle,siècle,NOM,27.29
théorie,théorie,NOM,27.29
ballon,ballon,NOM,27.27
job,job,NOM,27.24
jeunesse,jeunesse,NOM,27.21
familles,famille,NOM,27.16
imagination,imagination,NOM,27.14
infirmière,infirmier,NOM,27.14
poil,poil,NOM,27.09
race,race,NOM,27.09
changement,changement,NOM,27
permis,permis,NOM,26.95
taule,taule,NOM,26.92
crâne,crâne,NOM,26.88
date,date,NOM,26.88
objet,objet,NOM,26.88
monnaie,monnaie,NOM,26.82
cauchemar,cauchemar,NOM,26.8
cris,cri,NOM,26.79
souci,souci,NOM,26.73
station,station,NOM,26.73
